구분,장번호,장명,절번호,절명,참조번호,조명,조,항,호,목,내용
목,3,매매거래,,,제7조제9호나목,호가의 내용,제7조,①,9,나,나. 규정 제9조의2제2항에 따른 차입공매도 호가
목,3,매매거래,,,제7조제9호다목,호가의 내용,제7조,①,9,다,다. 그 밖의 매도 호가
호,3,매매거래,,,제7조제10호,호가의 내용,제7조,①,10,0,위탁매매 또는 자기매매의 구분
호,3,매매거래,,,제7조제10의2호,호가의 내용,제7조,①,10의2,0,호가의 생성 방법에 따라 다음 각 목의 구분 중 어느 하나
목,3,매매거래,,,제7조제10의2호가목,호가의 내용,제7조,①,10의2,가,가. 고속 알고리즘거래 호가
목,3,매매거래,,,제7조제10의2호나목,호가의 내용,제7조,①,10의2,나,나. 가목의 호가를 제외한 알고리즘거래 호가
목,3,매매거래,,,제7조제10의2호다목,호가의 내용,제7조,①,10의2,다,다. 가목 및 나목의 호가를 제외한 호가
호,3,매매거래,,,제7조제10의3호,호가의 내용,제7조,①,10의3,0,고속 알고리즘거래계좌를 통하여 호가하는 경우 다음 각 목의 사항
목,3,매매거래,,,제7조제10의3호가목,호가의 내용,제7조,①,10의3,가,"가. 제52조의4제5항에 따른 거래자 등록번호 및 위험관리번호를 결합한 번호(이하 “고속 알고리즘거래번호”라 한다). 다만, 제10호의2나목 및 다목에 해당하는 호가인 경우에는 제18조의3에 따른 자전거래방지조건 및 제18조의4에 따른 일괄호가취소를 적용하기 위한 경우에 한한다."
목,3,매매거래,,,제7조제10의3호나목,호가의 내용,제7조,①,10의3,나,나. 제18조의3에 따른 자전거래방지조건을 부여하는 호가의 경우 그 조건
목,3,매매거래,,,제7조제10의3호다목,호가의 내용,제7조,①,10의3,다,다. 제18조의4에 따라 일괄호가취소를 신청하기 위한 별표1의3의 호가그룹번호
호,3,매매거래,,,제7조제11호,호가의 내용,제7조,①,11,0,규정 제2조제6항에 따른 호가 유형의 경우 그 각각의 구분
호,3,매매거래,,,제7조제12호,호가의 내용,제7조,①,12,0,"가격. 다만, 시장가호가, 최유리지정가호가, 최우선지정가호가, 경쟁대량매매호가, 시간외종가매매에 참여하는 호가 또는 기 제출한 호가를 취소하는 호가의 경우에는 그러하지 아니하다"
호,3,매매거래,,,제7조제13호,호가의 내용,제7조,①,13,0,수량
호,3,매매거래,,,제7조제14호,호가의 내용,제7조,①,14,0,계좌의 경우 다음 각 목에 따른 구분
목,3,매매거래,,,제7조제14호가목,호가의 내용,제7조,①,14,가,가. 제7조의2제1항 각 호에 따라 호가하는 경우(투자일임계약을 체결한 투자자 명의의 계좌 또는 개별 신탁재산별로 설정된 회원 명의의 계좌로 호가하는 경우를 포함한다) 그 각각의 구분
목,3,매매거래,,,제7조제14호나목,호가의 내용,제7조,①,14,나,나. 「조세특례제한법 시행령」 제115조제2항에 따른 위험회피거래 대상주권만을 거래하는 계좌를 통하여 호가하는 경우 그 계좌의 구분
목,3,매매거래,,,제7조제14호다목,호가의 내용,제7조,①,14,다,다. 「조세특례제한법 시행령」 제115조제5항에 따라 시장조성계약의 대상이 되는 주권만을 거래하는 계좌(이하 “시장조성계좌”라 한다)를 통하여 호가하는 경우 그 계좌의 구분
목,3,매매거래,,,제7조제14호라목,호가의 내용,제7조,①,14,라,라. 「금융투자업규정」제6-7조제7항에 따른 외국인 통합계좌를 통하여 호가하는 경우 그 계좌의 구분
목,3,매매거래,,,제7조제14호마목,호가의 내용,제7조,①,14,마,마. 「조세특례제한법 시행령」제115조제12항에 따른 차익거래전용계좌를 통하여 호가하는 경우 그 계좌의 구분
호,3,매매거래,,,제7조제15호,호가의 내용,제7조,①,15,0,자기주식매매 목적의 경우 다음 각 목의 구분
목,3,매매거래,,,제7조제15호가목,호가의 내용,제7조,①,15,가,가. 주식매수선택권 행사시 교부할 목적으로 하는 매매
목,3,매매거래,,,제7조제15호나목,호가의 내용,제7조,①,15,나,나. 자기주식신탁에 따른 매매
목,3,매매거래,,,제7조제15호다목,호가의 내용,제7조,①,15,다,다. 가목 및 나목 외의 목적으로 하는 매매
호,3,매매거래,,,제7조제16호,호가의 내용,제7조,①,16,0,자기주식매매 방법의 경우 다음 각 목의 구분
목,3,매매거래,,,제7조제16호가목,호가의 내용,제7조,①,16,가,가. 규정 제21조제3항을 적용받는 자기주식매매
목,3,매매거래,,,제7조제16호나목,호가의 내용,제7조,①,16,나,나. 규정 제10조제4항 및 규정 제21조제2항을 동시에 적용받는 자기주식매매
목,3,매매거래,,,제7조제16호다목,호가의 내용,제7조,①,16,다,다. 가목 및 나목 외의 자기주식매매
호,3,매매거래,,,제7조제17호,호가의 내용,제7조,①,17,0,규정 제12조의2제1항에 따른 유동성공급호가(이하 “유동성공급호가”라 한다)인 경우 그 구분
호,3,매매거래,,,제7조제17의2호,호가의 내용,제7조,①,17의2,0,규정 제12조의7제1항에 따른 시장조성호가(이하 “시장조성호가”라고 한다)인 경우 그 구분
호,3,매매거래,,,제7조제18호,호가의 내용,제7조,①,18,0,차익거래 및 헤지거래와 관련된 호가의 경우 다음 각 목의 구분
목,3,매매거래,,,제7조제18호가목,호가의 내용,제7조,①,18,가,가. 지수차익거래
목,3,매매거래,,,제7조제18호나목,호가의 내용,제7조,①,18,나,나. 주식차익거래
목,3,매매거래,,,제7조제18호다목,호가의 내용,제7조,①,18,다,다. 상장지수집합투자기구 집합투자증권차익거래이면서 비차익거래
목,3,매매거래,,,제7조제18호라목,호가의 내용,제7조,①,18,라,라. 상장지수집합투자기구 집합투자증권차익거래이면서 비차익거래가 아닌 거래
목,3,매매거래,,,제7조제18호마목,호가의 내용,제7조,①,18,마,마. 상장지수증권 차익거래이면서 비차익거래
목,3,매매거래,,,제7조제18호바목,호가의 내용,제7조,①,18,바,바. 상장지수증권 차익거래이면서 비차익거래가 아닌 거래
목,3,매매거래,,,제7조제18호사목,호가의 내용,제7조,①,18,사,사. 주식예탁증권차익거래
목,3,매매거래,,,제7조제18호아목,호가의 내용,제7조,①,18,아,아. 외국주식예탁증권차익거래
목,3,매매거래,,,제7조제18호자목,호가의 내용,제7조,①,18,자,자. 규정 제9조의3제2항제5호의 헤지거래 및 같은 목적의 매수 헤지거래
목,3,매매거래,,,제7조제18호차목,호가의 내용,제7조,①,18,차,차. 규정 제9조의3제2항제6호의 헤지거래 및 같은 목적의 매수 헤지거래
목,3,매매거래,,,제7조제18호카목,호가의 내용,제7조,①,18,카,카. 규정 제9조의3제2항제6호의2의 헤지거래 및 같은 목적의 매수 헤지거래
목,3,매매거래,,,제7조제18호타목,호가의 내용,제7조,①,18,타,타. 규정 제9조의3제2항제7호의 헤지거래 및 같은 목적의 매수 헤지거래
목,3,매매거래,,,제7조제18호파목,호가의 내용,제7조,①,18,파,파. 기타 헤지거래
호,3,매매거래,,,제7조제19호,호가의 내용,제7조,①,19,0,주식집단을 매매하기 위한 호가의 경우 다음 각 목의 구분
목,3,매매거래,,,제7조제19호가목,호가의 내용,제7조,①,19,가,가. 비차익거래
목,3,매매거래,,,제7조제19호나목,호가의 내용,제7조,①,19,나,나. 상장지수집합투자기구 집합투자증권의 설정을 위한 거래로서 비차익거래인 경우
목,3,매매거래,,,제7조제19호다목,호가의 내용,제7조,①,19,다,다. 상장지수집합투자기구 집합투자증권의 설정을 위한 거래로서 비차익거래가 아닌 경우
호,3,매매거래,,,제7조제19의2호,호가의 내용,제7조,①,19의2,0,삭제<2019.7.11>
호,3,매매거래,,,제7조제20호,호가의 내용,제7조,①,20,0,위탁자가 외국인인 경우 제38조제1항제5호나목 및 다목의 각각의 구분
호,3,매매거래,,,제7조제21호,호가의 내용,제7조,①,21,0,투자자분류코드
호,3,매매거래,,,제7조제22호,호가의 내용,제7조,①,22,0,규정 제42조에 따라 위탁증거금을 사전에 전부 납부하는 위탁자의 경우 그 구분
호,3,매매거래,,,제7조제23호,호가의 내용,제7조,①,23,0,제40조제17호 각 목의 어느 하나의 조건이 부여된 호가의 경우 그 조건
호,3,매매거래,,,제7조제24호,호가의 내용,제7조,①,24,0,제41조제4항제2호에서 정하는 주문입력매체를 식별할 수 있는 정보(회원 또는 한국증권전산의 내부통신망을 사용하는 경우에는 사설 IP 주소 및 MAC 주소)
호,3,매매거래,,,제7조제25호,호가의 내용,제7조,①,25,0,국가 구분
호,3,매매거래,,,제7조제26호,호가의 내용,제7조,①,26,0,「금융투자업규정」에 따른 신용거래의 경우 그 각각의 구분
호,3,매매거래,,,제7조제27호,호가의 내용,제7조,①,27,0,다른 투자매매업자 또는 투자중개업자로부터 위탁을 받은 경우 위탁한 투자매매업자 또는 투자중개업자를 식별할 수 있는 번호
항,3,매매거래,,,제7조제②항,호가의 내용,제7조,②,0,0,"② 제1항에 불구하고 회원이 대량매매, 바스켓매매 또는 경쟁대량매매를 위하여 호가를 제출하는 경우에는 다음 각 호의 어느 하나와 같이 한다.<개정 2010.7.29, 2011.1.26, 2014.6.24, 2016.3.25, 2019.7.11, 2021.3.12, 2022.12.21>"
호,3,매매거래,,,제7조제1호,호가의 내용,제7조,②,1,0,대량매매 또는 바스켓매매를 위하여 호가를 제출하는 경우
목,3,매매거래,,,제7조제1호가목,호가의 내용,제7조,②,1,가,"가. 제1항 각 호의 내용. 다만, 제10호의3나목 및 다목, 제11호, 제17호, 제17호의2 및 제23호는 제외한다."
목,3,매매거래,,,제7조제1호나목,호가의 내용,제7조,②,1,나,"나. 협상번호, 협상상세번호 및 협상자명. 다만, 장중대량매매 또는 시간외대량매매를 제22조의2제1항제2호에 따른 방법으로 하는 경우에는 상대방 회원번호, 계좌번호 및 협의가 완료된 시각을 입력하여야 한다."
호,3,매매거래,,,제7조제2호,호가의 내용,제7조,②,2,0,"경쟁대량매매를 위하여 호가를 제출하는 경우 제1항 각 호의 내용. 다만, 제15호부터 제17호의2까지는 제외한다."
