구분,장번호,장명,절번호,절명,참조번호,조명,조,항,호,목,내용
항,1,총칙,,,제2조제⑦항,정의,제2조,⑦,0,0,⑦ 이 규정에서 “시가”라 함은 정규시장의 매매거래시간개시(이하 “장개시”라 한다)후 형성되는 최초가격을 말한다.
항,1,총칙,,,제2조제⑧항,정의,제2조,⑧,0,0,⑧ 이 규정에서 “종가”라 함은 정규시장의 매매거래시간종료(이하 “장종료”라 한다)시까지 형성되는 최종가격(기세를 포함한다)을 말한다.
항,1,총칙,,,제2조제⑨항,정의,제2조,⑨,0,0,"⑨ 이 규정에서 “기세”라 함은 장종료시까지 매매거래가 성립되지 아니한 경우 제20조제1항의 규정에 의한 기준가격에 비하여 낮은 매도호가가 있는 경우에는 가장 낮은 매도호가의 가격을, 높은 매수호가(보통주식과 가격 괴리가 세칙으로 정하는 기준에 해당하는 종류주식의 경우에는 제출된 매수호가는 없는 것으로 본다)가 있는 경우에는 가장 높은 매수호가의 가격을 말한다. 이 경우 시장가호가는 제23조제3항 및 제24조제2항의 규정에 의한 가격을 적용한다.<개정 2009.12.29, 2012.4.18>"
항,1,총칙,,,제2조제⑩항,정의,제2조,⑩,0,0,"⑩ 이 규정에서 “위탁매매”라 함은 회원이 해당 회원 외의 자로부터 위탁을 받아 행하는 매매거래를 말한다.<개정 2009.1.28, 2021.3.8>"
항,1,총칙,,,제2조제⑪항,정의,제2조,⑪,0,0,"⑪ 이 규정에서 “자기매매”라 함은 회원이 자기의 명의와 계산으로 행하는 매매거래를 말한다.<개정 2009.1.28, 2021.3.8>"
항,1,총칙,,,제2조제⑫항,정의,제2조,⑫,0,0,"⑫ 이 규정에서 “외국주식예탁증권”이라 함은 「유가증권시장 상장규정」(이하 “상장규정”이라 한다) 제2조제1항제4호에 따른 외국주식예탁증권을 말한다.<개정 2009.1.28, 2011.7.6, 2013.2.22>"
항,1,총칙,,,제2조제⑬항,정의,제2조,⑬,0,0,⑬ 이 규정에서 “상장지수집합투자기구 집합투자증권(외국 상장지수집합투자기구 집합투자증권을 포함한다. 이하 같다)”이란 법 제234조제1항에 따른 상장지수집합투자기구 투자회사 주권 또는 상장지수집합투자기구 투자신탁 수익증권을 말한다.<개정 2009.7.16>
항,1,총칙,,,제2조제⑭항,정의,제2조,⑭,0,0,⑭ 이 규정에서 “주식워런트증권”이라 함은 「자본시장과 금융투아업에 관한 법률 시행령」(이하 “법 시행령”이라 한다) 제125조제2항제6호다목에서 정하는 파생결합증권을 말한다.<개정 2009.1.28>
항,1,총칙,,,제2조제⑮항,정의,제2조,⑮,0,0,"⑮ 이 규정에서 “상장지수증권”이라 함은 상장규정 제138조제3호에 따른 증권을 말한다.<신설 2009.1.28, 2011.7.6, 2013.2.22, 2014.8.27>"
항,1,총칙,,,제2조제⑯항,정의,제2조,⑯,0,0,"⑯ 이 규정에서 “주권관련사채권”이란 다음 각 호에 해당하는 증권을 말한다.<개정 2009.1.28, 2010.12.1, 2015.11.4>"
호,1,총칙,,,제2조제1호,정의,제2조,⑯,1,0,전환사채권
호,1,총칙,,,제2조제2호,정의,제2조,⑯,2,0,신주인수권부사채권
호,1,총칙,,,제2조제3호,정의,제2조,⑯,3,0,교환사채권(주권으로 교환되는 경우에 한한다)
호,1,총칙,,,제2조제4호,정의,제2조,⑯,4,0,이익참가부사채권
호,1,총칙,,,제2조제5호,정의,제2조,⑯,5,0,전환형 조건부자본증권(법 제165조의11제1항에 따른 사채 중 주식으로 전환되는 조건이 붙은 사채를 말한다)
항,1,총칙,,,제2조제⑰항,정의,제2조,⑰,0,0,⑰ 이 규정에서 “외화표시채무증권”이라 함은 외국통화로 표시하여 발행한 채무증권을 말한다.<개정 2009.1.28>
항,1,총칙,,,제2조제⑱항,정의,제2조,⑱,0,0,⑱ 이 규정에서 “거래소시스템”이라 함은 매매계약체결의 중개업무를 하기 위하여 거래소가 운영하는 전산시스템을 말한다.
항,1,총칙,,,제2조제⑲항,정의,제2조,⑲,0,0,⑲ 이 규정에서 “회원시스템”이라 함은 회원의 본점·지점 그 밖의 영업소에서 거래소시스템으로 호가를 전달하는 전산시스템을 말한다.
항,1,총칙,,,제2조제⑳항,정의,제2조,⑳,0,0,⑳ 이 규정에서 “코스피”란 유가증권시장에 상장된 주권에 대하여 1980년 1월 4일을 기준일로 하여 거래소가 산출하는 시가총액방식의 주가지수를 말한다.<신설 2018.12.5> 이 규정에서 “프로그램매매”란 다음 각 호의 어느 하나에 해당하는 거래를 말한다.<신설 2018.12.5>
호,1,총칙,,,제2조제1호,정의,제2조,⑳,1,0,지수차익거래: 「파생상품시장 업무규정」에서 정하는 주가지수 선물 또는 옵션거래의 대상이 되는 지수 중 세칙으로 정하는 지수의 구성종목의 주식집단 및 같은 지수에 대한 선물거래종목 또는 옵션거래종목 상호간 가격 차이를 이용하여 이익을 얻을 목적으로 연계하여 세칙으로 정하는 형태로 거래하는 것
호,1,총칙,,,제2조제2호,정의,제2조,⑳,2,0,"비차익거래: 세칙으로 정하는 범위의 동일인이 일시에 코스피 구성종목 중 세칙으로 정하는 수 이상의 종목을 거래하는 것 제1항부터 제21항까지 외에 이 규정에서 사용하는 용어의 정의는 법과 거래소의 업무관련규정이 정하는 바에 따른다.<개정 2009.1.28, 2018.12.5>"
항,1,총칙,,,제3조제①항,적용상 의제,제3조,①,0,0,① 삭제<2019.8.28>
항,1,총칙,,,제3조제②항,적용상 의제,제3조,②,0,0,"② 이 규정을 적용함에 있어 상장규정 제111조가 적용되는 수익증권은 채무증권에 관한 규정을 준용한다.<개정 2009.1.28, 2011.7.6, 2013.2.22>"
항,1,총칙,,,제3조제③항,적용상 의제,제3조,③,0,0,③ 삭제<2014.8.27>
항,1,총칙,,,제3조제④항,적용상 의제,제3조,④,0,0,④ 이 규정을 적용함에 있어 「회원관리규정」 제41조제2항 각 호에 해당하는 자는 회원으로 본다.<신설 2019.11.20>
항,2,시장의 운영,1,시장의 구분 및 개폐,제4조제①항,시장의 구분 및 매매거래시간,제4조,①,0,0,"① 시장은 다음 각 호의 시장으로 구분한다.<개정 2005.7.22, 2009.1.28, 2009.7.16, 2010.12.1, 2014.8.27>"
호,2,시장의 운영,1,시장의 구분 및 개폐,제4조제1호,시장의 구분 및 매매거래시간,제4조,①,1,0,주식시장
호,2,시장의 운영,1,시장의 구분 및 개폐,제4조제2호,시장의 구분 및 매매거래시간,제4조,①,2,0,상장지수집합투자기구 집합투자증권시장
호,2,시장의 운영,1,시장의 구분 및 개폐,제4조제2의2호,시장의 구분 및 매매거래시간,제4조,①,2의2,0,상장지수증권시장
호,2,시장의 운영,1,시장의 구분 및 개폐,제4조제3호,시장의 구분 및 매매거래시간,제4조,①,3,0,신주인수권증서시장
호,2,시장의 운영,1,시장의 구분 및 개폐,제4조제4호,시장의 구분 및 매매거래시간,제4조,①,4,0,신주인수권증권시장
호,2,시장의 운영,1,시장의 구분 및 개폐,제4조제4의2호,시장의 구분 및 매매거래시간,제4조,①,4의2,0,주식워런트증권시장
호,2,시장의 운영,1,시장의 구분 및 개폐,제4조제5호,시장의 구분 및 매매거래시간,제4조,①,5,0,수익증권시장
호,2,시장의 운영,1,시장의 구분 및 개폐,제4조제6호,시장의 구분 및 매매거래시간,제4조,①,6,0,채무증권시장
항,2,시장의 운영,1,시장의 구분 및 개폐,제4조제②항,시장의 구분 및 매매거래시간,제4조,②,0,0,② 제1항제1호부터 제2호의2까지의 시장에는 정규시장외에 시간외시장을 둔다.<개정 2014.8.27>
항,2,시장의 운영,1,시장의 구분 및 개폐,제4조제③항,시장의 구분 및 매매거래시간,제4조,③,0,0,"③ 매매거래시간은 다음 각 호와 같다. 다만, 거래소가 전산장애발생 등 시장관리상 필요하다고 인정하여 세칙으로 정하는 경우에는 이를 임시로 변경할 수 있다.<개정 2005.5.13, 2010.7.21, 2010.12.1, 2014.6.18, 2015.4.29, 2016.6.8, 2019.4.3>"
호,2,시장의 운영,1,시장의 구분 및 개폐,제4조제1호,시장의 구분 및 매매거래시간,제4조,③,1,0,"정규시장 : 9시부터 15시 30분(제23조제1항제4호의 장종료시의 가격을 결정하는 경우에는 15시 30분 이후 당해 가격이 결정되는 시점)까지로 하되, 제30조의2에 따른 장중경쟁대량매매는 9시부터 15시까지로 한다."
호,2,시장의 운영,1,시장의 구분 및 개폐,제4조제2호,시장의 구분 및 매매거래시간,제4조,③,2,0,시간외시장의 경우 다음 각목의 시간
목,2,시장의 운영,1,시장의 구분 및 개폐,제4조제2호가목,시장의 구분 및 매매거래시간,제4조,③,2,가,"가. 장개시전 시간외시장 : 8시부터 9시까지로 하되, 시간외종가매매는 8시 30분부터 8시 40분까지로 한다."
목,2,시장의 운영,1,시장의 구분 및 개폐,제4조제2호나목,시장의 구분 및 매매거래시간,제4조,③,2,나,"나. 장종료후 시간외시장 : 15시 40분부터 18시까지로 하되, 시간외종가매매의 경우에는 15시 40분부터 16시까지로 하고, 시간외단일가매매의 경우에는 16시부터 18시(최종가격을 결정하는 경우에는 18시 이후 당해 가격이 결정되는 시점)까지로 한다."
조,2,시장의 운영,1,시장의 구분 및 개폐,제5조,휴장,제5조,0,0,0,거래소는 다음 각 호의 어느 하나에 해당하는 날에는 매매거래를 하지 아니한다.<개정 2010.12.1>
호,2,시장의 운영,1,시장의 구분 및 개폐,제5조제1호,휴장,제5조,0,1,0,관공서의공휴일에관한규정에 의한 공휴일
호,2,시장의 운영,1,시장의 구분 및 개폐,제5조제2호,휴장,제5조,0,2,0,근로자의날제정에관한법률에 의한 근로자의 날
호,2,시장의 운영,1,시장의 구분 및 개폐,제5조제3호,휴장,제5조,0,3,0,토요일
호,2,시장의 운영,1,시장의 구분 및 개폐,제5조제4호,휴장,제5조,0,4,0,12월 31일(공휴일 또는 토요일인 경우에는 직전의 매매거래일로 한다)
호,2,시장의 운영,1,시장의 구분 및 개폐,제5조제5호,휴장,제5조,0,5,0,그 밖에 경제사정의 급변 또는 급변이 예상되거나 거래소가 시장관리상 필요하다고 인정하는 날
항,2,시장의 운영,1,시장의 구분 및 개폐,제6조제①항,시장의 임시정지 및 재개,제6조,①,0,0,① 거래소는 시장관리상 필요하다고 인정하는 경우에는 시장의 전부 또는 일부를 정지할 수 있다.
항,2,시장의 운영,1,시장의 구분 및 개폐,제6조제②항,시장의 임시정지 및 재개,제6조,②,0,0,② 제1항의 규정에 의하여 시장을 정지한 후 그 정지사유가 해소된 때에는 지체없이 시장을 재개한다.
항,2,시장의 운영,2,매매거래의 종류 및 매매계약의 중개,제7조제①항,매매거래의 종류,제7조,①,0,0,① 매매거래의 종류는 다음 각 호와 같다.<개정 2011.12.28>
호,2,시장의 운영,2,매매거래의 종류 및 매매계약의 중개,제7조제1호,매매거래의 종류,제7조,①,1,0,당일결제거래 : 매매계약을 체결한 당일에 결제하는 매매거래
호,2,시장의 운영,2,매매거래의 종류 및 매매계약의 중개,제7조제2호,매매거래의 종류,제7조,①,2,0,익일결제거래 : 매매계약을 체결한 날의 다음 날(세칙으로 정하는 경우에는 그 다음 날로 한다)에 결제하는 매매거래
호,2,시장의 운영,2,매매거래의 종류 및 매매계약의 중개,제7조제3호,매매거래의 종류,제7조,①,3,0,보통거래 : 매매계약을 체결한 날부터 기산하여 3일째 되는 날에 결제하는 매매거래
항,2,시장의 운영,2,매매거래의 종류 및 매매계약의 중개,제7조제②항,매매거래의 종류,제7조,②,0,0,② 제1항제2호 및 제3호의 규정에 의한 일수의 계산시 휴장일은 제외한다.
항,2,시장의 운영,2,매매거래의 종류 및 매매계약의 중개,제7조제③항,매매거래의 종류,제7조,③,0,0,③ 거래소는 제1항의 규정에 불구하고 천재·지변·전시·사변·경제사정의 급격한 변동 그 밖에 이에 준하는 사태 또는 전산장애의 발생으로 인하여 결제가 정상적으로 이루어질 수 없다고 인정되는 때에는 결제일을 변경할 수 있다.
항,2,시장의 운영,2,매매거래의 종류 및 매매계약의 중개,제7조제④항,매매거래의 종류,제7조,④,0,0,④ 상장증권의 매매거래의 종류는 세칙에서 정하는 경우를 제외하고는 보통거래로 한다.<개정 2009.1.28>
조,2,시장의 운영,2,매매거래의 종류 및 매매계약의 중개,제8조,매매계약의 중개,제8조,0,0,0,회원간의 매매계약체결을 위한 중개업무는 거래소가 행한다.
항,2,시장의 운영,2,매매거래의 종류 및 매매계약의 중개,제8조의2제①항,회원시스템 접속 등에 관한 기준,제8조의2,①,0,0,① 거래소는 시장에서의 공정한 경쟁을 도모하고 거래소시스템을 효율적·안정적으로 운영하기 위하여 회원과 거래소간 및 회원과 위탁자간 시스템의 연결방법 등 세칙이 정하는 사항을 「회원시스템 접속 등에 관한 기준」으로 정한다.
항,2,시장의 운영,2,매매거래의 종류 및 매매계약의 중개,제8조의2제②항,회원시스템 접속 등에 관한 기준,제8조의2,②,0,0,② 거래소는 제1항에 따라 「회원시스템 접속 등에 관한 기준」을 새로이 정하거나 변경하는 경우에는 이를 지체 없이 회원에게 통지하여야 한다.
항,2,시장의 운영,2,매매거래의 종류 및 매매계약의 중개,제8조의2제③항,회원시스템 접속 등에 관한 기준,제8조의2,③,0,0,③ 회원은 제1항에 따라 거래소가 정한 「회원시스템 접속 등에 관한 기준」을 준수하여야 한다. [본조신설 2011.7.6]
항,2,시장의 운영,3,호가,제9조제①항,호가의 방법 및 종류,제9조,①,0,0,"① 회원이 매매거래를 하고자 할 때에는 위탁매매와 자기매매, 매도와 매수를 각각 구분하여 거래소시스템에 계좌별로 호가를 입력하여야 한다. 다만, 세칙에서 정하는 경우에는 다수의 계좌와 관련된 주문내용을 일괄하여 호가를 입력할 수 있다.<개정 2007.7.20>"
항,2,시장의 운영,3,호가,제9조제②항,호가의 방법 및 종류,제9조,②,0,0,② 회원이 증권의 종류별로 할 수 있는 호가의 종류는 세칙으로 정한다.<개정 2009.1.28>
항,2,시장의 운영,3,호가,제9조제③항,호가의 방법 및 종류,제9조,③,0,0,③ 채무증권의 경우 종목별호가외에 세칙이 정하는 바에 따라 종류별호가를 할 수 있다.<개정 2009.1.28>
항,2,시장의 운영,3,호가,제9조제④항,호가의 방법 및 종류,제9조,④,0,0,"④ 회원은 회원시스템에 장애가 발생하여 호가를 제출할 수 없는 경우에는 회원증권단말기(호가의 입력 등을 위하여 회원이 해당 회원의 본점·지점, 그 밖의 영업소에 설치하는 단말기 중 거래소의 승인을 얻어 거래소시스템과 연결하는 단말기를 말한다. 이하 같다)를 통하여 거래소시스템에 호가를 입력할 수 있다. 이 경우 제11조의2에 따른 회원의 호가 적합성 점검은 적용하지 아니한다.<신설 2015.11.4>"
항,2,시장의 운영,3,호가,제9조제⑤항,호가의 방법 및 종류,제9조,⑤,0,0,⑤ 회원은 회원증권단말기의 설치장소를 변경하는 경우에는 지체 없이 거래소에 통지하여야 한다.<신설 2015.11.4>
항,2,시장의 운영,3,호가,제10조제①항,호가접수시간,제10조,①,0,0,① 호가는 호가접수시간에 하여야 한다.
항,2,시장의 운영,3,호가,제10조제②항,호가접수시간,제10조,②,0,0,② 제1항의 규정에 의한 호가접수시간(호가접수시간의 변경을 포함한다)은 세칙으로 정한다.
조,2,시장의 운영,3,호가,제11조,호가의 입력내용,제11조,0,0,0,거래소시스템에 입력하는 호가내용은 세칙으로 정한다.
항,2,시장의 운영,3,호가,제11조의2제①항,회원의 호가 사전통제의무 등,제11조의2,①,0,0,① 회원은 호가를 거래소시스템으로 제출하기 전에 호가의 적합성 등 세칙에서 정하는 사항을 직접(법 제42조에 따라 제삼자에게 업무를 위탁한 경우를 포함한다) 점검하여야 한다.
항,2,시장의 운영,3,호가,제11조의2제②항,회원의 호가 사전통제의무 등,제11조의2,②,0,0,② 회원은 제1항에 따라 점검한 결과 적합하다고 인정된 경우에 한하여 해당 호가를 거래소시스템으로 즉시 제출하여야 한다. [본조신설 2011.7.6]
항,2,시장의 운영,3,호가,제12조제①항,호가의 효력 등,제12조,①,0,0,"① 호가는 호가접수 당일의 제10조의 규정에 의한 호가접수시간 내에서 호가를 접수한 때부터 매매거래가 성립될 때까지 효력이 있다. 다만, 세칙이 정하는 경우에는 호가의 효력을 제한할 수 있다."
항,2,시장의 운영,3,호가,제12조제②항,호가의 효력 등,제12조,②,0,0,"② 호가입력의 제한, 조건부지정가호가의 전환, 채무증권의 호가가격과 수익률간 환산방법 그 밖에 호가에 관하여 필요한 사항은 세칙으로 정한다.<개정 2009.1.28>"
항,2,시장의 운영,3,호가,제13조제①항,호가의 취소 및 정정,제13조,①,0,0,① 호가의 취소 및 정정은 매매거래가 성립되지 아니한 수량에 한한다.
항,2,시장의 운영,3,호가,제13조제②항,호가의 취소 및 정정,제13조,②,0,0,② 제1항의 규정에 의한 호가의 취소 및 정정에 관하여 필요한 사항은 세칙으로 정한다.
항,2,시장의 운영,3,호가,제13조의2제①항,알고리즘거래의 관리,제13조의2,①,0,0,"① 회원은 알고리즘거래(사전에 정한 일정한 규칙에 따라 투자의 판단, 호가의 생성 및 제출 등을 사람의 개입 없이 자동화된 시스템으로 하는 매매거래를 말한다. 이하 같다) 시 발생할 수 있는 위험을 파악하고 관리하여야 한다."
항,2,시장의 운영,3,호가,제13조의2제②항,알고리즘거래의 관리,제13조의2,②,0,0,② 회원은 알고리즘거래를 수행하는 계좌를 설정·변경 또는 해지하는 경우에는 지체 없이 거래소에 신고하여야 한다.
항,2,시장의 운영,3,호가,제13조의2제③항,알고리즘거래의 관리,제13조의2,③,0,0,"③ 회원은 알고리즘거래와 관련하여 시스템 장애, 착오 등으로 인한 비상 상황이 발생하는 경우에는 알고리즘거래계좌(제2항에 따른 설정·변경의 신고를 한 계좌를 말한다. 이하 같다)별로 다음 각 호에 해당하는 조치(이하 “계좌단위호가처리”라 한다)를 거래소에 신청할 수 있다. 다만, 경쟁대량매매, 대량매매, 바스켓매매 및 채무증권의 매매거래의 경우는 제외한다."
호,2,시장의 운영,3,호가,제13조의2제1호,알고리즘거래의 관리,제13조의2,③,1,0,호가를 한꺼번에 취소할 것
호,2,시장의 운영,3,호가,제13조의2제2호,알고리즘거래의 관리,제13조의2,③,2,0,추가적으로 호가를 접수하지 않을 것
항,2,시장의 운영,3,호가,제13조의2제④항,알고리즘거래의 관리,제13조의2,④,0,0,"④ 제2항의 알고리즘거래계좌의 신고 방법, 제3항의 계좌단위호가처리의 신청 방법 및 해제, 그 밖에 필요한 사항은 세칙으로 정한다. [본조신설 2015.11.4]"
항,2,시장의 운영,3,호가,제14조제①항,호가의 기록,제14조,①,0,0,① 거래소는 회원으로부터 접수한 호가를 접수된 순서에 따라 즉시 거래소시스템에 기록한다.
항,2,시장의 운영,3,호가,제14조제②항,호가의 기록,제14조,②,0,0,② 제1항의 규정에 의한 호가의 기록에 관하여 필요한 사항은 세칙으로 정한다.
조,3,주권 등의 매매거래,1,통칙,제15조,적용범위,제15조,0,0,0,"이 장은 주권(상장지수집합투자기구 투자회사 주권을 제외한다. 이하 같다), 외국주식예탁증권, 상장지수집합투자기구 집합투자증권, 상장지수증권, 신주인수권증서, 신주인수권증권, 주식워런트증권 및 수익증권(상장지수집합투자기구 투자신탁 수익증권을 제외한다. 이하 같다)(이하 “주권등”이라 한다)의 매매거래에 적용한다.<개정 2005.7.22, 2009.1.28, 2009.7.16, 2014.8.27, 2016.12.28>"
항,3,주권 등의 매매거래,2,호가의 관리 및 가격제한,제16조제①항,프로그램매매호가의 관리,제16조,①,0,0,"① 거래소는 「파생상품시장 업무규정」 제3조제2항제1호의 국내지수선물시장에서 거래되는 코스피200을 기초자산으로 하는 선물거래종목 중 직전 매매거래일의 거래량이 가장 많은 종목(그 종목이 2개 이상인 때에는 최종거래일이 가장 빨리 도래하는 종목을 말한다)의 가격이 같은 규정 제70조제2항에 따른 기준가격 대비 100분의 5 이상 상승 또는 하락한 상태가 1분간 지속되는 경우 당해 시점부터 5분간 접수된 프로그램매매의 매수호가 또는 매도호가의 효력을 정지한다. 다만, 장종료 40분전 이후에는 그러하지 아니하다.<개정 2009.1.28, 2017.2.8>"
항,3,주권 등의 매매거래,2,호가의 관리 및 가격제한,제16조제②항,프로그램매매호가의 관리,제16조,②,0,0,"② 프로그램매매호가의 효력정지는 당일 중 최초로 제1항의 규정에 의한 효력정지개시요건에 해당한 때에만 적용하며, 이 경우 프로그램매매호가의 효력정지개시요건은 장개시후 5분이 경과한 때부터 계산한다."
항,3,주권 등의 매매거래,2,호가의 관리 및 가격제한,제16조제③항,프로그램매매호가의 관리,제16조,③,0,0,"③ 제1항의 규정에 의하여 호가의 효력이 정지된 프로그램매매호가(당해 호가의 취소 및 정정호가를 포함한다)는 다음 각호의 어느 하나에 해당하는 때에 호가의 효력정지가 해제되며, 이 경우 접수순에 따라 가격결정에 참여한다.<개정 2006.7.7, 2009.1.28>"
호,3,주권 등의 매매거래,2,호가의 관리 및 가격제한,제16조제1호,프로그램매매호가의 관리,제16조,③,1,0,프로그램매매호가의 효력정지개시시점부터 5분이 경과한 때
호,3,주권 등의 매매거래,2,호가의 관리 및 가격제한,제16조제2호,프로그램매매호가의 관리,제16조,③,2,0,장종료 40분전
호,3,주권 등의 매매거래,2,호가의 관리 및 가격제한,제16조제3호,프로그램매매호가의 관리,제16조,③,3,0,프로그램매매호가의 효력정지시간중 제6조 및 제25조에 따라 주식시장의 매매거래가 중단된 경우에는 당해 매매거래가 재개된 때
항,3,주권 등의 매매거래,2,호가의 관리 및 가격제한,제16조제④항,프로그램매매호가의 관리,제16조,④,0,0,④ 삭제<2018.12.5>
항,3,주권 등의 매매거래,2,호가의 관리 및 가격제한,제16조제⑤항,프로그램매매호가의 관리,제16조,⑤,0,0,⑤ 그 밖에 프로그램매매호가의 관리와 관련하여 필요한 사항은 세칙으로 정한다.<개정 2018.12.5>
항,3,주권 등의 매매거래,2,호가의 관리 및 가격제한,제17조제①항,공매도호가의 제한,제17조,①,0,0,"① 회원은 법 제180조제1항제1호의 공매도를 하거나 그 위탁을 받아 호가를 하여서는 아니 된다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 이를 공매도로 보지 아니한다."
호,3,주권 등의 매매거래,2,호가의 관리 및 가격제한,제17조제1호,공매도호가의 제한,제17조,①,1,0,시장에서 매수계약이 체결된 상장증권을 해당 수량의 범위에서 결제일 전에 매도하는 경우
