구분,장번호,장명,절번호,절명,참조번호,조명,조,항,호,목,내용
항,2,시장의 운영,,,제5조제②항,회원시스템 접속 등에 관한 기준,제5조,②,0,0,"② 제1항에서 “통신회선”이란 회원과 거래소 간의 호가 및 매매계약체결내용 등을 송·수신하는 물리적 회선을 말하며, “세션”이란 회원과 거래소 간의 호가 및 매매계약체결내용 등을 전자적으로 송·수신하는 논리적 회선을 말한다.<개정 2014. 2. 28.>"
항,3,매매거래,,,제6조제①항,호가접수시간,제6조,①,0,0,"① 규정 제10조제1항 본문에서 “세칙이 정하는 호가접수시간”이란 다음 각 호의 시간을 말한다.<개정 2014. 10. 30., 2016. 6. 21., 2019. 4. 3.>"
호,3,매매거래,,,제6조제1호,호가접수시간,제6조,①,1,0,정규시장의 경우 매매거래 유형별로 다음 각 목에 따른 시간
목,3,매매거래,,,제6조제1호가목,호가접수시간,제6조,①,1,가,가. 나목 이외의 매매 : 정규시장의 매매거래시간 개시(이하 “장개시”라 한다) 전 30분부터 매매거래시간 종료(이하 “장종료”라 한다)시까지
목,3,매매거래,,,제6조제1호나목,호가접수시간,제6조,①,1,나,나. 장중대량매매 : 장개시시부터 장종료시까지
호,3,매매거래,,,제6조제2호,호가접수시간,제6조,①,2,0,시간외시장의 경우 다음 각 목의 시간
목,3,매매거래,,,제6조제2호가목,호가접수시간,제6조,①,2,가,가. 장개시전 시간외시장 : 오전 8시부터 오전 9시까지
목,3,매매거래,,,제6조제2호나목,호가접수시간,제6조,①,2,나,나. 장종료후 시간외시장 : 매매거래 유형별로 다음의 구분에 따른 시간 (1) 시간외종가매매 : 장종료후부터 오후 4시까지 (2) 시간외대량매매 : 오후 3시 40분부터 오후 6시까지
호,3,매매거래,,,제6조제3호,호가접수시간,제6조,①,3,0,경매매 : 오전 8시부터 오전 8시 30분까지
항,3,매매거래,,,제6조제②항,호가접수시간,제6조,②,0,0,② 거래소는 다음 각 호의 어느 하나에 해당하는 경우에는 제1항의 호가접수시간을 변경할 수 있다.
호,3,매매거래,,,제6조제1호,호가접수시간,제6조,②,1,0,제3조제1항에 따라 매매거래시간을 변경한 때
호,3,매매거래,,,제6조제2호,호가접수시간,제6조,②,2,0,제1호 외에 시장관리상 필요하다고 인정되는 때
항,3,매매거래,,,제7조제①항,호가의 내용,제7조,①,0,0,① 규정 제10조제1항에 따라 회원이 호가를 제출하는 때에는 다음 각 호의 사항이 포함되어야 한다.
호,3,매매거래,,,제7조제1호,호가의 내용,제7조,①,1,0,회원번호
호,3,매매거래,,,제7조제2호,호가의 내용,제7조,①,2,0,지점번호
호,3,매매거래,,,제7조제3호,호가의 내용,제7조,①,3,0,계좌번호
호,3,매매거래,,,제7조제4호,호가의 내용,제7조,①,4,0,다음 각 목의 구분
목,3,매매거래,,,제7조제4호가목,호가의 내용,제7조,①,4,가,가. 나목 및 다목 외의 매매거래를 위하여 제출하는 호가의 경우 다음의 구분 (1) 정규시장 (2) 장종료후 시간외시장(시간외종가매매를 위한 경우)
목,3,매매거래,,,제7조제4호나목,호가의 내용,제7조,①,4,나,나. 대량매매(규정 제25조의 장중대량매매 및 규정 제26조의2의 시간외대량매매를 말한다. 이하 같다)를 위하여 제출하는 호가의 경우 다음의 구분 (1) 장개시전 시간외시장 (2) 정규시장 (3) 장종료후 시간외시장
목,3,매매거래,,,제7조제4호다목,호가의 내용,제7조,①,4,다,다. 경매매를 위한 호가인 경우 그 구분
호,3,매매거래,,,제7조제5호,호가의 내용,제7조,①,5,0,호가 처리의 경우 다음 각 목의 구분
목,3,매매거래,,,제7조제5호가목,호가의 내용,제7조,①,5,가,가. 신규의 호가
목,3,매매거래,,,제7조제5호나목,호가의 내용,제7조,①,5,나,나. 기 제출된 호가의 정정
목,3,매매거래,,,제7조제5호다목,호가의 내용,제7조,①,5,다,다. 기 제출된 호가의 취소
호,3,매매거래,,,제7조제6호,호가의 내용,제7조,①,6,0,주문번호(제출한 호가를 취소 또는 정정하는 경우에는 기 제출한 호가의 주문번호가 포함되어야 한다)
호,3,매매거래,,,제7조제7호,호가의 내용,제7조,①,7,0,종목코드
호,3,매매거래,,,제7조제8호,호가의 내용,제7조,①,8,0,매도 또는 매수의 구분
호,3,매매거래,,,제7조제9호,호가의 내용,제7조,①,9,0,매도 호가의 경우 다음 각 목의 구분
목,3,매매거래,,,제7조제9호가목,호가의 내용,제7조,①,9,가,가. 규정 제11조제1항 각 호의 어느 하나에 해당하는 매도 호가
목,3,매매거래,,,제7조제9호나목,호가의 내용,제7조,①,9,나,나. 규정 제11조제2항에 따른 차입공매도 호가
목,3,매매거래,,,제7조제9호다목,호가의 내용,제7조,①,9,다,다. 그 밖의 매도 호가
호,3,매매거래,,,제7조제10호,호가의 내용,제7조,①,10,0,위탁매매 또는 자기매매의 구분
호,3,매매거래,,,제7조제10의2호,호가의 내용,제7조,①,10의2,0,호가의 생성 방법에 따라 다음 각 목의 구분 중 어느 하나
목,3,매매거래,,,제7조제10의2호가목,호가의 내용,제7조,①,10의2,가,가. 고속 알고리즘거래 호가
목,3,매매거래,,,제7조제10의2호나목,호가의 내용,제7조,①,10의2,나,나. 가목의 호가를 제외한 알고리즘거래 호가
목,3,매매거래,,,제7조제10의2호다목,호가의 내용,제7조,①,10의2,다,다. 가목 및 나목의 호가를 제외한 호가
호,3,매매거래,,,제7조제10의3호,호가의 내용,제7조,①,10의3,0,고속 알고리즘거래계좌를 통하여 호가하는 경우 다음 각 목의 사항
목,3,매매거래,,,제7조제10의3호가목,호가의 내용,제7조,①,10의3,가,"가. 제82조의4제5항에 따른 거래자 등록번호 및 위험관리번호를 결합한 번호(이하 “고속 알고리즘거래번호”라 한다). 다만, 제10호의2나목 및 다목에 해당하는 호가인 경우에는 제11조의2에 따른 자전거래방지조건 및 제12조의2에 따른 일괄호가취소를 적용하기 위한 경우에 한한다."
목,3,매매거래,,,제7조제10의3호나목,호가의 내용,제7조,①,10의3,나,나. 제11조의2에 따른 자전거래방지조건을 부여하는 호가의 경우 그 조건
목,3,매매거래,,,제7조제10의3호다목,호가의 내용,제7조,①,10의3,다,다. 제12조의2에 따라 일괄호가취소를 신청하기 위한 별표1의2의 호가그룹번호
호,3,매매거래,,,제7조제11호,호가의 내용,제7조,①,11,0,지정가호가 또는 시장가호가의 구분
호,3,매매거래,,,제7조제12호,호가의 내용,제7조,①,12,0,"가격. 다만, 시장가호가, 시간외종가매매에 참여하는 호가 또는 기 제출한 호가를 취소하는 호가의 경우에는 그러하지 아니하다"
호,3,매매거래,,,제7조제13호,호가의 내용,제7조,①,13,0,수량
호,3,매매거래,,,제7조제14호,호가의 내용,제7조,①,14,0,계좌의 경우 다음 각 목에 따른 구분
목,3,매매거래,,,제7조제14호가목,호가의 내용,제7조,①,14,가,가. 제8조제1항 각 호에 따라 호가하는 경우(투자일임계약을 체결한 투자자 명의의 계좌 또는 개별 신탁재산별로 설정된 회원 명의의 계좌로 호가하는 경우를 포함한다) 그 각각의 구분
목,3,매매거래,,,제7조제14호나목,호가의 내용,제7조,①,14,나,나. 삭제
목,3,매매거래,,,제7조제14호다목,호가의 내용,제7조,①,14,다,다. 「금융투자업규정」제6-7조제7항에 따른 외국인 통합계좌를 통하여 호가하는 경우 그 계좌의 구분
호,3,매매거래,,,제7조제15호,호가의 내용,제7조,①,15,0,자기주식매매 목적의 경우 다음 각 목의 구분
목,3,매매거래,,,제7조제15호가목,호가의 내용,제7조,①,15,가,가. 주식매수선택권 행사시 교부할 목적으로 하는 매매
목,3,매매거래,,,제7조제15호나목,호가의 내용,제7조,①,15,나,나. 자기주식신탁에 따른 매매
목,3,매매거래,,,제7조제15호다목,호가의 내용,제7조,①,15,다,다. 가목 및 나목 외의 목적으로 하는 매매
호,3,매매거래,,,제7조제15의2호,호가의 내용,제7조,①,15의2,0,자기주식매매 방법의 경우 다음 각 목의 구분
목,3,매매거래,,,제7조제15의2호가목,호가의 내용,제7조,①,15의2,가,가. 규정 제26조의2제3항을 적용받는 자기주식매매
목,3,매매거래,,,제7조제15의2호나목,호가의 내용,제7조,①,15의2,나,나. 규정 제14조제4항 및 규정 제26조의2제2항을 동시에 적용받는 자기주식매매
목,3,매매거래,,,제7조제15의2호다목,호가의 내용,제7조,①,15의2,다,다. 가목 및 나목 외의 자기주식매매
호,3,매매거래,,,제7조제16호,호가의 내용,제7조,①,16,0,규정 제17조제1항 본문 또는 같은 조 제2항에 따른 유동성공급호가인 경우 그 구분
호,3,매매거래,,,제7조제17호,호가의 내용,제7조,①,17,0,차익거래 및 헤지거래와 관련된 호가의 경우 다음 각 목의 구분
목,3,매매거래,,,제7조제17호가목,호가의 내용,제7조,①,17,가,가. 상장지수집합투자기구 집합투자증권차익거래이면서 비차익거래
목,3,매매거래,,,제7조제17호나목,호가의 내용,제7조,①,17,나,나. 상장지수집합투자기구 집합투자증권차익거래이면서 비차익거래가 아닌 거래
목,3,매매거래,,,제7조제17호다목,호가의 내용,제7조,①,17,다,다. 주식예탁증권차익거래
목,3,매매거래,,,제7조제17호라목,호가의 내용,제7조,①,17,라,라. 규정 제12조제2항제4호에 해당하는 거래
목,3,매매거래,,,제7조제17호마목,호가의 내용,제7조,①,17,마,마. 규정 제12조제2항제5호에 해당하는 거래
목,3,매매거래,,,제7조제17호바목,호가의 내용,제7조,①,17,바,바. 기타 헤지거래
호,3,매매거래,,,제7조제18호,호가의 내용,제7조,①,18,0,주식집단을 매매하기 위한 호가의 경우 다음 각 목의 구분
목,3,매매거래,,,제7조제18호가목,호가의 내용,제7조,①,18,가,가. 비차익거래
목,3,매매거래,,,제7조제18호나목,호가의 내용,제7조,①,18,나,나. 상장지수집합투자기구 집합투자증권의 설정을 위한 거래로서 비차익거래인 경우
목,3,매매거래,,,제7조제18호다목,호가의 내용,제7조,①,18,다,다. 상장지수집합투자기구 집합투자증권의 설정을 위한 거래로서 비차익거래가 아닌 경우
호,3,매매거래,,,제7조제19호,호가의 내용,제7조,①,19,0,"위탁자가 외국인인 경우 국내 거주 여부 및 「금융투자업규정」 제6-1조제14호에 따른 식별수단(이하 “외국인 식별수단”이라 한다)의 유무의 구분. 다만, 「금융투자업규정」제6-1조제2호에 따른 내국민대우 외국인(이하 “내국민대우 외국인”이라 한다)의 경우에는 외국인 식별수단이 없는 것으로 구분하여야 한다."
호,3,매매거래,,,제7조제20호,호가의 내용,제7조,①,20,0,"투자자분류코드. 다만, 「금융투자업규정」제5-49조의2에 따른 차액결제거래(이하 “차액결제거래”라 한다)와 연계된 매매거래를 위한 경우에는 차액결제거래를 체결한 투자자를 기준으로 한다."
호,3,매매거래,,,제7조제21호,호가의 내용,제7조,①,21,0,규정 제61조에 따라 위탁증거금을 사전에 전부 납부하는 위탁자의 경우 그 구분
호,3,매매거래,,,제7조제22호,호가의 내용,제7조,①,22,0,제68조제3항제2호에서 정하는 주문입력매체를 식별할 수 있는 정보(회원 또는 한국증권전산의 내부통신망을 사용하는 경우에는 사설 IP 주소 및 MAC 주소)
호,3,매매거래,,,제7조제22의2호,호가의 내용,제7조,①,22의2,0,위탁자나 회원이 「금융투자업규정」 제6-37조제2항에 따른 공매도 등록번호(이하 ‘공매도 등록번호’라 한다)를 발급받은 경우 공매도 등록번호<신설 2025. 3. 26.>
호,3,매매거래,,,제7조제23호,호가의 내용,제7조,①,23,0,국가 구분
호,3,매매거래,,,제7조제24호,호가의 내용,제7조,①,24,0,금융위원회의 금융투자업규정에 따른 신용거래의 경우 그 각각의 구분
호,3,매매거래,,,제7조제24의2호,호가의 내용,제7조,①,24의2,0,차액결제거래와 연계된 매매거래의 경우 그 구분
호,3,매매거래,,,제7조제25호,호가의 내용,제7조,①,25,0,다른 투자매매업자 또는 투자중개업자로부터 위탁을 받은 경우 위탁한 투자매매업자 또는 투자중개업자를 식별할 수 있는 번호
항,3,매매거래,,,제7조제②항,호가의 내용,제7조,②,0,0,② 제1항에도 불구하고 회원이 대량매매를 위하여 호가를 제출하는 경우에는 다음 각 호의 사항이 포함되어야 한다.
호,3,매매거래,,,제7조제1호,호가의 내용,제7조,②,1,0,"제1항 각 호의 내용. 다만, 제10호의3나목 및 다목, 제11호, 제16호는 제외한다."
호,3,매매거래,,,제7조제2호,호가의 내용,제7조,②,2,0,"협상번호, 협상상세번호 및 협상자명. 다만, 장중대량매매 또는 시간외대량매매를 제33조제1항제2호에 따른 방법으로 하는 경우에는 상대방 회원번호, 계좌번호 및 협의가 완료된 시각을 입력하여야 한다."
항,3,매매거래,,,제7조제③항,호가의 내용,제7조,③,0,0,③ 제1항제1호 및 제2항제1호에 따른 회원번호는 회원간 합병후 회원시스템의 변경 지연 등의 사유로 거래소가 부득이하다고 인정하는 경우에는 복수로 부여할 수 있다.
항,3,매매거래,,,제7조제④항,호가의 내용,제7조,④,0,0,④ 회원은 다른 투자중개업자로부터 위탁의 주선을 받아 이를 호가하는 때에는 해당 투자중개업자에 위탁한 자를 기준으로 계좌번호 및 투자자분류코드 등을 입력하여야 한다.
항,3,매매거래,,,제7조제⑤항,호가의 내용,제7조,⑤,0,0,⑤ 회원은 지점번호 또는 계좌번호가 변동되는 경우 해당 내용을 지체없이 거래소에 통보하여야 한다.
항,3,매매거래,,,제7조제⑥항,호가의 내용,제7조,⑥,0,0,"⑥ 회원은 제1항, 제2항 및 제4항 외에 거래소가 호가입력내용을 통보한 경우 이를 준수하여야 한다."
항,3,매매거래,,,제8조제①항,다수계좌와 관련된 주문내용의 일괄호가,제8조,①,0,0,"① 규정 제10조제1항 단서에서 “세칙에서 정하는 경우”란 다음 각 호의 어느 하나에 해당하는 경우를 말한다.<개정 2019. 4. 17., 2023. 11. 23.>"
호,3,매매거래,,,제8조제1호,다수계좌와 관련된 주문내용의 일괄호가,제8조,①,1,0,투자일임업을 영위하는 회원이 「자본시장과 금융투자업에 관한 법률 시행령」(이하 “법시행령”이라 한다) 제99조제2항제4호에 따라 개별 투자일임재산을 효율적으로 운용하기 위하여 자기 명의의 계좌로 주문내용을 호가하는 경우. 이 경우 투자일임업무를 담당하는 자를 구분할 수 있어야 한다.
호,3,매매거래,,,제8조제2호,다수계좌와 관련된 주문내용의 일괄호가,제8조,①,2,0,신탁업을 영위하는 회원이 법시행령 제109조제1항제5호에 따라 개별 신탁재산(자기주식 취득 또는 처분을 위한 신탁재산은 제외한다)을 효율적으로 운용하기 위하여 자기 명의의 계좌로 주문내용을 호가하는 경우. 이 경우 신탁업무를 담당하는 자를 구분할 수 있어야 한다.
호,3,매매거래,,,제8조제3호,다수계좌와 관련된 주문내용의 일괄호가,제8조,①,3,0,금융위원회의 금융투자업규정에 따른 외국인(내국민대우외국인은 제외한다)투자자집단의 투자운용을 위하여 외국 금융투자업자·대표투자자 명의의 계좌 또는 투자중개업자 명의의 계좌로 주문내용을 호가하는 경우
호,3,매매거래,,,제8조제4호,다수계좌와 관련된 주문내용의 일괄호가,제8조,①,4,0,그 밖에 관계법령에서 투자중개업자 명의의 계좌 등으로 주문내용을 호가하는 것이 필요하다고 인정되는 경우
항,3,매매거래,,,제8조제②항,다수계좌와 관련된 주문내용의 일괄호가,제8조,②,0,0,② 회원은 제1항에 따라 다수의 계좌와 관련된 주문내용을 호가하는 경우에는 별도의 계좌로 하여야 한다.
조,3,매매거래,,,제9조,호가의 적합성 등 점검 항목,제9조,0,0,0,"규정 제10조제3항에서 “세칙으로 정하는 사항”이란 다음 각 호를 말한다.<개정 2014. 10. 30., 2019. 4. 17., 2022. 4. 28., 2022. 12. 22.>"
호,3,매매거래,,,제9조제1호,호가의 적합성 등 점검 항목,제9조,0,1,0,제7조제1항제3호에 따른 계좌번호
호,3,매매거래,,,제9조제2호,호가의 적합성 등 점검 항목,제9조,0,2,0,종목에 관하여 다음 각 목의 사항
목,3,매매거래,,,제9조제2호가목,호가의 적합성 등 점검 항목,제9조,0,2,가,가. 제7조제1항제7호에 따른 종목코드
목,3,매매거래,,,제9조제2호나목,호가의 적합성 등 점검 항목,제9조,0,2,나,"나. 규정 제30조, 「코넥스시장 상장규정」(이하 “상장규정”이라 한다) 및 「코넥스시장 공시규정」(이하 “공시규정”이라 한다)에 따른 매매거래정지 종목 여부"
호,3,매매거래,,,제9조제3호,호가의 적합성 등 점검 항목,제9조,0,3,0,호가수량에 관하여 다음 각 목의 사항
목,3,매매거래,,,제9조제3호가목,호가의 적합성 등 점검 항목,제9조,0,3,가,가. 제27조제1항에 따른 매매수량단위
목,3,매매거래,,,제9조제3호나목,호가의 적합성 등 점검 항목,제9조,0,3,나,나. 제10조제2항에 따른 호가수량제한
목,3,매매거래,,,제9조제3호다목,호가의 적합성 등 점검 항목,제9조,0,3,다,다. 제23조제2항에 따른 유동성공급호가 수량제한
목,3,매매거래,,,제9조제3호라목,호가의 적합성 등 점검 항목,제9조,0,3,라,라. 제19조제1항제2호에 따른 자기주식매매를 위하여 제출하는 호가 수량제한
호,3,매매거래,,,제9조제4호,호가의 적합성 등 점검 항목,제9조,0,4,0,호가가격에 관하여 다음 각 목의 사항
목,3,매매거래,,,제9조제4호가목,호가의 적합성 등 점검 항목,제9조,0,4,가,가. 제27조제2항에 따른 호가가격단위
목,3,매매거래,,,제9조제4호나목,호가의 적합성 등 점검 항목,제9조,0,4,나,나. 규정 제19조에 따른 가격제한폭
목,3,매매거래,,,제9조제4호다목,호가의 적합성 등 점검 항목,제9조,0,4,다,다. 제10조제4항제1호에 따른 호가가격제한
목,3,매매거래,,,제9조제4호라목,호가의 적합성 등 점검 항목,제9조,0,4,라,라. 규정 제18조제3항에 따른 유동성공급호가의 호가스프레드비율
목,3,매매거래,,,제9조제4호마목,호가의 적합성 등 점검 항목,제9조,0,4,마,마. 규정 제14조제1항 및 제5항에 따른 자기주식매매를 위하여 제출하는 호가 가격제한
호,3,매매거래,,,제9조제5호,호가의 적합성 등 점검 항목,제9조,0,5,0,호가유형에 관하여 다음 각 목의 사항
목,3,매매거래,,,제9조제5호가목,호가의 적합성 등 점검 항목,제9조,0,5,가,가. 규정 제2조제5항에 따른 호가의 종류
목,3,매매거래,,,제9조제5호나목,호가의 적합성 등 점검 항목,제9조,0,5,나,나. 제10조제1항에 따른 호가의 입력제한
호,3,매매거래,,,제9조제6호,호가의 적합성 등 점검 항목,제9조,0,6,0,경매매의 경우 규정 제27조제2항에 따른 가격제한
호,3,매매거래,,,제9조제7호,호가의 적합성 등 점검 항목,제9조,0,7,0,다음 각 목의 시장관리 필요사항
목,3,매매거래,,,제9조제7호가목,호가의 적합성 등 점검 항목,제9조,0,7,가,"가. 규정 제61조제5항, 제8항 및 제9항에 따른 위탁증거금 징수여부"
목,3,매매거래,,,제9조제7호나목,호가의 적합성 등 점검 항목,제9조,0,7,나,나. 삭제<2022. 4. 28.>
목,3,매매거래,,,제9조제7호다목,호가의 적합성 등 점검 항목,제9조,0,7,다,"다. 시장관리를 위하여 거래소가 위탁자별, 종목별로 거래를 제한하는 사항"
호,3,매매거래,,,제9조제8호,호가의 적합성 등 점검 항목,제9조,0,8,0,제7조제1항제10호의3가목에 따라 고속 알고리즘거래번호를 입력하는 경우 다음 각 목의 사항
목,3,매매거래,,,제9조제8호가목,호가의 적합성 등 점검 항목,제9조,0,8,가,가. 규정 제70조의3제3항에 따라 신고한 고속 알고리즘거래계좌를 통한 호가 제출 여부
목,3,매매거래,,,제9조제8호나목,호가의 적합성 등 점검 항목,제9조,0,8,나,나. 가목의 계좌에 연결된 고속 알고리즘거래번호와 제7조제1항제10호의3가목에 따라 입력한 고속 알고리즘거래번호의 일치 여부
호,3,매매거래,,,제9조제9호,호가의 적합성 등 점검 항목,제9조,0,9,0,그 밖에 회원이 필요하다고 인정하는 사항
항,3,매매거래,,,제10조제①항,호가 입력의 제한,제10조,①,0,0,"① 규정 제10조제6항에 따라 회원은 다음 각 호의 어느 하나에 해당하는 경우 시장가호가를 입력하여서는 아니 된다.<개정 2014. 10. 30., 2016. 6. 21., 2017. 6. 19., 2022. 12. 22.>"
호,3,매매거래,,,제10조제1호,호가 입력의 제한,제10조,①,1,0,"규정 제12조에 따라 가격제한이 있는 차입공매도 호가, 규정 제17조제1항 본문 또는 같은 조 제2항에 따른 유동성공급호가, 자기주식매매(신탁매매를 포함한다)를 위하여 제출하는 호가, 대량매매를 위하여 제출하는 호가 또는 시간외종가매매를 위하여 제출하는 호가인 경우"
호,3,매매거래,,,제10조제2호,호가 입력의 제한,제10조,①,2,0,상장규정 제33조에 따라 일정기간 매매거래를 허용하는 종목(이하 “정리매매종목”이라 한다)의 매매거래를 위하여 제출하는 호가인 경우
호,3,매매거래,,,제10조제3호,호가 입력의 제한,제10조,①,3,0,제36조제4항 각 호의 어느 하나에 해당하는 종목(이하 “시가기준가종목”이라 한다)의 매매거래 개시일의 최초의 가격을 결정하기 위하여 제출하는 호가인 경우
호,3,매매거래,,,제10조제4호,호가 입력의 제한,제10조,①,4,0,제11조의2에 따른 자전거래방지조건을 부여한 호가
호,3,매매거래,,,제10조제5호,호가 입력의 제한,제10조,①,5,0,그 밖에 거래소가 시장관리상 필요하다고 인정하는 경우
항,3,매매거래,,,제10조제②항,호가 입력의 제한,제10조,②,0,0,"② 회원은 호가의 수량이 다음 각 호의 어느 하나에 해당하는 수량을 초과하는 경우에는 해당 호가를 입력하여서는 아니 된다. 다만, 대량매매, 경매매(매도호가에 한한다) 또는 「증권시장 청산결제 업무규정」 제22조에 따라 제출하는 호가는 그러하지 아니 하다.<개정 2014. 10. 30., 2018. 9. 12.,2025. 2. 27.>"
호,3,매매거래,,,제10조제1호,호가 입력의 제한,제10조,②,1,0,"다음 각 목에서 정하는 기준가격(이하 이 항에서 '해당거래일 기준가격'이라 한다)에서 상장증권수를 곱하여 매매거래일마다 산출된 금액(이하 이 항에서 '해당거래일 시가총액'이라 한다)이 10조원 이상 : 1,000억원을 해당거래일 기준가격으로 나눈 수량(정규시장의 매매수량단위 미만의 수량은 매매수량단위로 절상한다. 이하 이 항에서 같다)"
목,3,매매거래,,,제10조제1호가목,호가 입력의 제한,제10조,②,1,가,가. 나목 및 다목 이외의 종목 : 제25조에 따라 산정된 기준가격
목,3,매매거래,,,제10조제1호나목,호가 입력의 제한,제10조,②,1,나,나. 시가기준가종목 : [별표 1]에서 정하는 평가가격
목,3,매매거래,,,제10조제1호다목,호가 입력의 제한,제10조,②,1,다,"다. 정리매매종목 : 최종 매매거래형성일 종가. 다만, 정리매매종목에 배당락, 권리락, 주식분할 또는 주식병합 등이 발생한 경우에는 이를 감안한 가격으로 한다."
호,3,매매거래,,,제10조제2호,호가 입력의 제한,제10조,②,2,0,"해당거래일 시가총액이 1,000억원 이상 10조원 미만 : 상장증권수의 100분의 1에 해당하는 수량"
