구분,장번호,장명,절번호,절명,참조번호,조명,조,항,호,목,내용
호,,,,,제7조의6제2호,해명공시 대상법인 및 신고시한 등,제7조의6,②,2,0,「뉴스통신 진흥에 관한 법률」 제8조에 따라 등록된 뉴스통신사업자의 보도 및 「신문 등의 진흥에 관한 법률」 제9조에 따라 등록된 인터넷신문사업자의 보도
호,,,,,제7조의6제3호,해명공시 대상법인 및 신고시한 등,제7조의6,②,3,0,거래소가 인정하는 국제적인 뉴스 정보전문제공기관 또는 통신사의 보도
항,,,,,제7조의6제③항,해명공시 대상법인 및 신고시한 등,제7조의6,③,0,0,③ 규정 제27조제3항에 따른 해명공시 신고시한은 해명을 하고자 하는 풍문 또는 보도 등이 발생한 당일을 말한다. [본조신설 2015. 8. 28.]
조,,,,,제8조,자율공시,제8조,0,0,0,"규정 제28조에서 “세칙에서 정하는 사항”이란 다음 각 호의 어느 하나에 해당하는 사항을 말한다. <개정 2006. 9. 11., 2009. 2. 3., 2010. 12. 3., 2011. 6. 16., 2011. 11. 11., 2012. 4. 19., 2013. 2. 26., 2013. 3. 26., 2013. 7. 11., 2015. 8. 28., 2016. 4. 28., 2016. 7. 28., 2016. 12. 28., 2017. 3. 9., 2019. 1. 2., 2019. 9. 25., 2020. 7. 29., 2020. 12. 10., 2021. 11. 25., 2023. 11. 21., 2024. 5. 23.>"
호,,,,,제8조제1호,자율공시,제8조,0,1,0,삭제 <2016. 12. 28.>
호,,,,,제8조제2호,자율공시,제8조,0,2,0,"자원개발 투자. 이 경우 반기보고서 및 사업보고서 제출이후 7일이내에 해당 자원개발에 관한 진행사항을 신고하여야 하며, 해당 자원개발이 중단된 경우에는 지체없이 그 사실을 신고하여야 한다."
호,,,,,제8조제2의2호,자율공시,제8조,0,2의2,0,제2호의 자원개발과 관련하여 매장량·생산량 등에 대한 경제성 판명. 이 경우 다음 각 목의 기관이 발행한 평가보고서와 평가기관에 관한 사항을 제출하여야 한다.
목,,,,,제8조제2의2호가목,자율공시,제8조,0,2의2,가,가. 한국광물자원공사
목,,,,,제8조제2의2호나목,자율공시,제8조,0,2의2,나,나. 한국지질자원연구원
목,,,,,제8조제2의2호다목,자율공시,제8조,0,2의2,다,다. 5년이상 자원개발 평가업무의 경력을 가진 자로서 유가증권시장주권상장법인(코스닥시장 및 외국 거래소 상장법인을 포함한다)의 자원개발관련 평가실적이 있는 자
호,,,,,제8조제3호,자율공시,제8조,0,3,0,삭제 <2016. 12. 28.>
호,,,,,제8조제4호,자율공시,제8조,0,4,0,단기차입금 감소
호,,,,,제8조제5호,자율공시,제8조,0,5,0,파생상품거래 이익발생
호,,,,,제8조제6호,자율공시,제8조,0,6,0,채무면제 이익발생
호,,,,,제8조제7호,자율공시,제8조,0,7,0,녹색경영정보와 관련한 다음 각 목의 어느 하나에 해당하는 사항
목,,,,,제8조제7호가목,자율공시,제8조,0,7,가,"가. 「기후위기 대응을 위한 탄소중립·녹색성장 기본법」(이하 “탄소중립기본법”이라 한다) 제60조에 따른 녹색기술, 녹색사업에 대한 적합성 인증 또는 녹색전문기업의 확인 및 그에 대한 인증취소 또는 확인취소"
목,,,,,제8조제7호나목,자율공시,제8조,0,7,나,나. 탄소중립기본법 제27조에 따른 관리업체에 관한 사항 (1) 관리업체 지정(재지정을 포함한다) 또는 취소 (2) 같은 법 제27조에 따라 정부에 제출하여야 하는 온실가스 배출량에 관한 사항. 이 경우 사업보고서등의 제출이후 7일 이내에 신고하여야 한다.
목,,,,,제8조제7호다목,자율공시,제8조,0,7,다,"다. 탄소중립기본법에 따른 개선명령, 수정이나 보완요청, 과태료 부과 등의 조치"
목,,,,,제8조제7호라목,자율공시,제8조,0,7,라,라. 「환경기술 및 환경산업 지원법」 제16조의2 및 제16조의3에 따른 녹색기업 지정 또는 취소
목,,,,,제8조제7호마목,자율공시,제8조,0,7,마,"마. 지속가능경영보고서(어떤 명칭으로도 녹색경영정보와 관련한 기타 보고서를 포함한다) 관련사항, 온실가스 배출권의 취득 또는 처분 등 녹색경영정보와 관련한 사항으로서 투자자에게 알릴 필요가 있다고 판단되는 사항"
호,,,,,제8조제7의2호,자율공시,제8조,0,7의2,0,삭제 <2025. 7. 16.>
호,,,,,제8조제8호,자율공시,제8조,0,8,0,증여·수증
호,,,,,제8조제9호,자율공시,제8조,0,9,0,상호저축은행법의 규정과 관련한 다음 각 목의 어느 하나에 해당하는 사항
목,,,,,제8조제9호가목,자율공시,제8조,0,9,가,가. 과점주주가 되거나 그 지위변경
목,,,,,제8조제9호나목,자율공시,제8조,0,9,나,나. 당해 법인이 과점주주로 있는 상호저축은행의 국제결제은행이 정한 자기자본비율이 낮아진 사실
목,,,,,제8조제9호다목,자율공시,제8조,0,9,다,다. 당해 법인이 과점주주로 있는 상호저축은행의 매분기별 재무제표
호,,,,,제8조제10호,자율공시,제8조,0,10,0,"회사의 합병, 영업양수·도, 분할·분할합병 또는 주식의 포괄적 교환·이전을 위한 주주총회결의의 무효 또는 취소소송이 제기·신청되거나 그 소송에 대한 판결·결정사실"
호,,,,,제8조제11호,자율공시,제8조,0,11,0,유형자산 분류별로 자산재평가 실시에 관한 최초 결정이 있은 때 및 자산재평가 결과 자산재평가 증가금액 또는 감소금액이 발생한 사실이 확인된 때
호,,,,,제8조제11의2호,자율공시,제8조,0,11의2,0,유상증자 또는 주권 관련 사채권 등의 청약 또는 발행결과를 확정한 때
호,,,,,제8조제12호,자율공시,제8조,0,12,0,금융지주회사가 「금융지주회사법」에 의한 경영개선조치를 요구받은 사실
호,,,,,제8조제13호,자율공시,제8조,0,13,0,금융기관 또는 그 임원이 관계법규 또는 감독기관으로부터 다음 각 목의 어느 하나에 해당하는 조치를 받은 사실
목,,,,,제8조제13호가목,자율공시,제8조,0,13,가,"가. 금융기관이 경영개선권고, 요구 또는 명령을 받거나 경영개선협약체결 등 조치를 받은 사실"
목,,,,,제8조제13호나목,자율공시,제8조,0,13,나,나. 금융기관의 임원이 「금융기관검사및제재에관한규정」제18조제1항 각 호의 어느 하나에 해당하는 제재를 받은 사실
호,,,,,제8조제14호,자율공시,제8조,0,14,0,주요주주 또는 계열회사의 변경
호,,,,,제8조제15호,자율공시,제8조,0,15,0,가족친화 경영정보와 관련한 다음 각 목의 어느 하나에 해당하는 사항
목,,,,,제8조제15호가목,자율공시,제8조,0,15,가,"가. 「가족친화 사회환경의 조성 촉진에 관한 법률」(이하 “가족친화법”이라 한다) 제15조에 따른 가족친화인증, 같은 법 제17조에 따른 인증의 유효기간 연장 및 같은 법 제18조에 따른 인증의 취소"
목,,,,,제8조제15호나목,자율공시,제8조,0,15,나,나. 가족친화법 제25조에 따른 과태료 부과 조치
호,,,,,제8조제16호,자율공시,제8조,0,16,0,생산활동이 중단·폐업된 공장의 중단·폐업사유가 해소되어 생산활동이 정상적으로 재개된 때
호,,,,,제8조제17호,자율공시,제8조,0,17,0,「정보보호산업의 진흥에 관한 법률」 제13조제1항에 따른 정보보호 현황
호,,,,,제8조제17의2호,자율공시,제8조,0,17의2,0,「고용보험법 시행령」 제35조제7호에 따라 고용노동부에서 시행하는 근무혁신 인센티브제와 관련하여 근무혁신 우수기업으로 선정받은 사실
호,,,,,제8조제17의3호,자율공시,제8조,0,17의3,0,「자본시장과 금융투자업에 관한 법률」 제165조의20에 따른 이사회의 성별 구성의무 준수 여부에 관한 사항
호,,,,,제8조제18호,자율공시,제8조,0,18,0,기업가치 제고 계획 수립
호,,,,,제8조제19호,자율공시,제8조,0,19,0,상장적격성 실질심사와 관련하여 기업심사위원회 또는 유가증권시장 상장공시위원회 심의 결과에 따라 개선기간을 부여받은 경우 해당 위원회에서 심의하여 확정된 개선계획의 주요 내용 <개정 2025. 3. 28.>
호,,,,,제8조제20호,자율공시,제8조,0,20,0,규정 제7조부터 제8조의2까지에 따른 주요경영사항 중 신고의무비율에 미달하는 사항 등 투자자에게 알릴 필요가 있다고 판단되는 사항 <신설 2025. 3. 28.> [본조신설 2005. 12. 27.]
조,,,,,제8조의2,삭제,제8조의2,0,0,0,제8조의2 삭제 <2019. 1. 2.>
조,,,,,제9조,현저한 시황변동관련 조회공시번복의 적용사항,제9조,0,0,0,"규정 제30조제1항제3호에서 “세칙에서 정하는 사항""이란 규정 제7조제1항중 제1호다목, 제2호가목(1)부터 (4)까지와 (6)·(8), 제2호나목(3), 제2호마목(4)·(5), 제3호가목(4)부터 (6)까지의 어느 하나에 해당하는 사항을 말한다. <개정 2011. 1. 21.> [전문개정 2009. 2. 3.]"
항,,,,,제10조제①항,공시번복 심사기준 및 절차 등,제10조,①,0,0,① 규정 제30조제3항의 공시번복으로 인한 불성실공시법인 지정여부를 결정하기 위한 심사기준 및 절차 등은 다음 각 호와 같다.
호,,,,,제10조제1호,공시번복 심사기준 및 절차 등,제10조,①,1,0,심사기준 : 다음 각 목의 어느 하나에 해당하는 경우
목,,,,,제10조제1호가목,공시번복 심사기준 및 절차 등,제10조,①,1,가,가. 내부 의사결정 과정상 사전에 예측 및 조정이 가능하다고 인정되는 경우
목,,,,,제10조제1호나목,공시번복 심사기준 및 절차 등,제10조,①,1,나,나. 공시번복을 의도적으로 회피한 것으로 인정되는 경우
목,,,,,제10조제1호다목,공시번복 심사기준 및 절차 등,제10조,①,1,다,다. 그 밖에 거래소가 사후적으로 공시번복으로 인한 불성실공시법인 지정이 필요하다고 인정하는 경우
호,,,,,제10조제2호,공시번복 심사기준 및 절차 등,제10조,①,2,0,심사절차 등
목,,,,,제10조제2호가목,공시번복 심사기준 및 절차 등,제10조,①,2,가,가. 심사시기 : 심사사유 발생일부터 10일 이내
목,,,,,제10조제2호나목,공시번복 심사기준 및 절차 등,제10조,①,2,나,나. 심사절차 등 : 심사절차 개시의 경우 지체없이 심사일정 등을 당해 법인에게 통보
항,,,,,제10조제②항,공시번복 심사기준 및 절차 등,제10조,②,0,0,② 거래소는 제1항의 공시번복으로 인한 불성실공시법인 지정여부를 결정하기 위한 심사와 관련하여 필요하다고 인정하는 경우에는 당해 법인에게 관련 자료의 제출 또는 의견진술 등을 요구할 수 있다. [본조신설 2011. 1. 21.]
항,,,,,제11조제①항,불성실공시의 적용예외,제11조,①,0,0,"① 규정 제32조제1항제6호에 따른 “경미한 사항으로서 주가에 미치는 영향이 크지 않다고 거래소가 인정하는 경우”는 다음 각 호의 어느 하나에 해당하는 경우를 말한다. <개정 2005. 12. 27., 2009. 2. 3., 2009. 12. 21., 2010. 12. 3., 2018. 7. 10.>"
호,,,,,제11조제1호,불성실공시의 적용예외,제11조,①,1,0,"규정 제7조부터 제12조까지, 제15조부터 제17조까지 또는 제28조에 따라 확정공시한 후 당해법인이 규정 제7조제1항제3호나목 (1)부터 (4)까지의 어느 하나에 해당되어 확정공시한 내용을 취소 또는 변경하는 경우"
호,,,,,제11조제2호,불성실공시의 적용예외,제11조,①,2,0,"공시불이행, 공시번복 또는 공시변경의 내용이 경미하거나 그 불이행 등이 불가피하다고 인정되는 경우"
항,,,,,제11조제②항,불성실공시의 적용예외,제11조,②,0,0,② 제1항 및 규정 제32조제1항의 적용을 위한 세부기준은 거래소가 따로 정한다. <신설 2018. 7. 10.>
항,,,,,제12조제①항,이의신청 및 처리 등<개정 2017. 6. 20.>,제12조,①,0,0,"① 유가증권시장주권상장법인이 규정 제34조에 따라 이의신청을 하는 경우에는 다음 각 호의 사항을 기재한 신청서와 증빙서류 등을 첨부하여 제출하여야 한다. <개정 2005. 12. 27., 2009. 2. 3.>"
호,,,,,제12조제1호,이의신청 및 처리 등<개정 2017. 6. 20.>,제12조,①,1,0,신청법인명 및 신청일자
호,,,,,제12조제2호,이의신청 및 처리 등<개정 2017. 6. 20.>,제12조,①,2,0,삭제 <2005. 12. 27.>
호,,,,,제12조제3호,이의신청 및 처리 등<개정 2017. 6. 20.>,제12조,①,3,0,신청의 취지 및 이유
호,,,,,제12조제4호,이의신청 및 처리 등<개정 2017. 6. 20.>,제12조,①,4,0,공시의무사항의 이행 경과내용(이의신청사유가 규정 제39조제2항 또는 제88조제5항과 관련된 경우에는 당해 경과내용)
호,,,,,제12조제5호,이의신청 및 처리 등<개정 2017. 6. 20.>,제12조,①,5,0,증빙자료가 있는 경우에는 그 표시
호,,,,,제12조제6호,이의신청 및 처리 등<개정 2017. 6. 20.>,제12조,①,6,0,그 밖에 필요한 사항
항,,,,,제12조제②항,이의신청 및 처리 등<개정 2017. 6. 20.>,제12조,②,0,0,"② 거래소는 제1항에 따른 신청서가 필요한 요건을 갖추지 못하였을 때에는 이의 정정을 요구할 수 있다. <개정 2005. 12. 27., 2009. 2. 3.>"
항,,,,,제12조제③항,이의신청 및 처리 등<개정 2017. 6. 20.>,제12조,③,0,0,"③ 규정 제34조제2항 단서에 따라 거래소는 유가증권시장주권상장법인이 다음 각 호의 어느 하나에 해당하는 경우에는 규정 제89조에 따른 유가증권시장상장·공시위원회(이하 “위원회”라 한다)의 심의를 거치지 아니할 수 있다. <신설 2017. 6. 20., 2018. 11. 30., 2023. 11. 21., 2024. 5. 23.>"
호,,,,,제12조제1호,이의신청 및 처리 등<개정 2017. 6. 20.>,제12조,③,1,0,다음 각 목의 요건을 모두 충족하는 경우
