구분,장번호,장명,절번호,절명,참조번호,조명,조,항,호,목,내용
호,,,,,제4조제2호,시스템장애에 의한 거래시간의 변경,제4조,0,2,0,"회원파생상품시스템에 장애가 발생하여 호가를 입력하거나 거래내용의 통지를 받을 수 없다고 인정되는 회원의 약정수량의 합계수량이 모든 회원의 약정수량의 합계수량의 100분의 75 이상에 해당하는 상품시장(규정 제153조에 따라 유동성관리상품 및 상장폐지예고상품으로 지정된 상품시장은 제외한다)의 경우. 이 경우 약정수량의 계산은 회원파생상품시스템에 장애가 발생한 날이 속하는 월의 지난달 마지막 거래일부터 소급한 1년간의 약정수량을 기준으로 하고, 회원의 가입·탈퇴가 있는 경우에는 이를 감안하여 계산한다. <본호개정 2014.8.28>"
호,,,,,제4조제3호,시스템장애에 의한 거래시간의 변경,제4조,0,3,0,그 밖에 거래소파생상품시스템 또는 회원파생상품시스템에 장애가 발생한 경우로서 한국거래소(이하 “거래소”라 한다)가 필요하다고 인정하는 경우
항,,,,,제4조의2제①항,글로벌시장의 거래시간 등,제4조의2,①,0,0,① 삭제<2020.12.10>
항,,,,,제4조의2제②항,글로벌시장의 거래시간 등,제4조의2,②,0,0,② 규정 제4조의2제3항제1호에서 “세칙으로 정하는 경우”란 제79조의8제1항 각 호의 어느 하나에 해당하는 경우를 말한다. [전문개정 2017.3.13]
항,,,,,제4조의3제①항,회원시스템 접속 등에 관한 기준,제4조의3,①,0,0,① 규정 제8조의2제1항에서 “세칙으로 정하는 사항”이란 다음 각 호를 말한다.<개정 2014.8.28>
호,,,,,제4조의3제1호,회원시스템 접속 등에 관한 기준,제4조의3,①,1,0,회원과 거래소간 네트워크의 연결방법
호,,,,,제4조의3제2호,회원시스템 접속 등에 관한 기준,제4조의3,①,2,0,회원과 거래소간 통신회선 및 세션의 신청·배정방법
호,,,,,제4조의3제3호,회원시스템 접속 등에 관한 기준,제4조의3,①,3,0,회원시스템의 보안장치 요건
호,,,,,제4조의3제4호,회원시스템 접속 등에 관한 기준,제4조의3,①,4,0,회원의 세션 배정·운영기준
호,,,,,제4조의3제5호,회원시스템 접속 등에 관한 기준,제4조의3,①,5,0,그 밖에 거래소가 시스템의 효율적·안정적 운영을 위하여 필요하다고 인정하는 사항
항,,,,,제4조의3제②항,회원시스템 접속 등에 관한 기준,제4조의3,②,0,0,"② 제1항에서 “통신회선”이란 회원과 거래소 간의 호가 및 거래 체결내역을 송·수신하는 물리적 회선을 말하며, “세션”이란 회원과 거래소 간의 호가 및 거래 체결내역을 전자적으로 송·수신하는 논리적 회선을 말한다.<개정 2014.2.28> [본조신설 2011.12.28] 제2편 상장상품"
조,1,총칙<신설 2014.8.28>,,,제4조의4,새로운 파생상품의 상장,제4조의4,0,0,0,"거래소는 새로운 파생상품을 상장하는 경우 투자자 보호, 불공정거래 방지 및 관련 법령 준수 등 해당 파생상품의 상장적격성 구비여부를 확인하여야 한다. [본조신설 2017.3.13]"
항,1,총칙<신설 2014.8.28>,,,제4조의5제①항,호가수량단위 및 거래수량단위,제4조의5,①,0,0,① 규정 제9조의2제1항에 따른 파생상품거래의 호가수량단위(이하 “호가수량단위”라 한다)는 1계약으로 한다.
항,1,총칙<신설 2014.8.28>,,,제4조의5제②항,호가수량단위 및 거래수량단위,제4조의5,②,0,0,② 규정 제9조의2제1항에 따른 파생상품거래의 거래수량단위(이하 “거래수량단위”라 한다)는 1계약으로 한다. [본조신설 2014.8.28]
항,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의6제①항,기초자산,제4조의6,①,0,0,"① 규정 제10조제1호에서 “세칙으로 정하는 주가지수”란 다음 각 호의 구분에 따른 주가지수를 말한다.<신설 2017.3.13, 2018.3.15, 2024.4.5>"
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의6제1호,기초자산,제4조의6,①,1,0,코스피200선물거래 및 미니코스피200선물거래의 경우: 코스피200(유가증권시장에 상장된 주권 중 200종목에 대하여 기준일인 1990년 1월 3일의 지수를 100포인트로 하여 거래소가 산출하는 시가총액방식의 주가지수를 말한다. 이하 같다)
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의6제2호,기초자산,제4조의6,①,2,0,코스닥150선물거래의 경우: 코스닥150(코스닥시장에 상장된 주권 중 150종목에 대하여 기준일인 2010년 1월 4일의 지수를 1천포인트로 하여 거래소가 산출하는 시가총액방식의 주가지수를 말한다. 이하 같다)
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의6제3호,기초자산,제4조의6,①,3,0,KRX300선물거래의 경우: KRX300(유가증권시장 및 코스닥시장에 상장된 주권 중 300종목에 대하여 기준일인 2010년 1월 4일의 지수를 1천포인트로 하여 거래소가 산출하는 시가총액방식의 주가지수를 말한다. 이하 같다)
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의6제4호,기초자산,제4조의6,①,4,0,코스닥글로벌지수선물거래의 경우: 코스닥글로벌지수(「코스닥시장 글로벌 기업의 지정 등에 관한 지침」 제3조에 따라 거래소가 지정한 법인의 주권에 대하여 기준일인 2022년 11월 18일의 지수를 1천포인트로 하여 거래소가 산출하는 시가총액방식의 주가지수를 말한다. 이하 같다)
항,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의6제②항,기초자산,제4조의6,②,0,0,② 규정 제10조제3호에서 “세칙으로 정하는 주가지수”란 별표 1의3에서 정하는 주가지수를 말한다.<개정 2017.3.13>
항,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의6제③항,기초자산,제4조의6,③,0,0,③ 규정 제10조제4호에서 “세칙으로 정하는 주가지수”란 유로스톡스50[유럽 12개 국가의 증권시장에 상장된 주권 중 50종목에 대하여 기준일인 1991년 12월 31일의 지수를 1천포인트로 하여 지수산출전문기관인 스톡스(STOXX Limited를 말한다. 이하 같다)가 산출하는 시가총액방식의 주가지수를 말한다. 이하 같다]을 말한다. [전문개정 2016.6.20]
항,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의7제①항,결제월 등,제4조의7,①,0,0,"① 규정 제11조제1항에 따른 주가지수선물거래의 결제월은 다음 각 호의 구분에 따른 월로 한다.<신설 2017.3.13, 2018.3.15, 2024.4.5>"
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의7제1호,결제월 등,제4조의7,①,1,0,"코스피200선물거래, 코스닥150선물거래, KRX300선물거래, 코스닥글로벌지수선물거래, 섹터지수선물거래 및 해외지수선물거래의 경우: 3월, 6월, 9월 및 12월(이하 “분기월”이라 한다)"
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의7제2호,결제월 등,제4조의7,①,2,0,미니코스피200선물거래의 경우: 매월
항,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의7제②항,결제월 등,제4조의7,②,0,0,"② 규정 제11조제1항에 따른 주가지수선물거래의 결제월의 수는 다음 각 호의 구분에 따른 개수로 한다.<개정 2015.7.3, 2015.10.28, 2016.6.20, 2017.3.13, 2018.3.15, 2018.8.17, 2021.7.13, 2022.3.14, 2023.11.24, 2024.4.5>"
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의7제1호,결제월 등,제4조의7,②,1,0,"코스피200선물거래 및 코스닥150선물거래의 경우: 분기월 중 7개(3월 1개, 9월 1개, 6월 2개, 12월 3개를 말한다. 이하 제5조의3제2항제1호에서 같다)"
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의7제2호,결제월 등,제4조의7,②,2,0,미니코스피200선물거래의 경우: 연속하는 월 중 6개
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의7제3호,결제월 등,제4조의7,②,3,0,"KRX300선물거래, 코스닥글로벌지수선물거래 및 섹터지수선물거래의 경우: 분기월 중 4개"
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의7제4호,결제월 등,제4조의7,②,4,0,해외지수선물거래의 경우: 분기월 중 8개
항,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의7제③항,결제월 등,제4조의7,③,0,0,"③ 규정 제11조제1항에 따른 주가지수선물거래 각 결제월의 거래기간은 다음 각 호의 구분에 따른 기간으로 한다.<개정 2015.7.3, 2015.10.28, 2016.6.20, 2017.3.13, 2018.3.15, 2021.7.13, 2022.3.14, 2023.11.24, 2024.4.5>"
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의7제1호,결제월 등,제4조의7,③,1,0,코스피200선물거래 및 코스닥150선물거래의 경우: 다음 각 목의 구분에 따른 기간
목,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의7제1호가목,결제월 등,제4조의7,③,1,가,가. 3월종목 및 9월종목의 경우: 1년
목,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의7제1호나목,결제월 등,제4조의7,③,1,나,나. 6월종목의 경우: 2년
목,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의7제1호다목,결제월 등,제4조의7,③,1,다,다. 12월종목의 경우: 3년
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의7제2호,결제월 등,제4조의7,③,2,0,미니코스피200선물거래의 경우: 6개월
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의7제3호,결제월 등,제4조의7,③,3,0,"KRX300선물거래, 코스닥글로벌지수선물거래 및 섹터지수선물거래의 경우: 1년"
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의7제4호,결제월 등,제4조의7,③,4,0,해외지수선물거래의 경우: 2년
항,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의7제④항,결제월 등,제4조의7,④,0,0,④ 규정 제11조제3항에서 “세칙으로 정하는 거래일”이란 유럽파생상품거래소(Eurex Exchange를 말한다. 이하 “유렉스”라 한다)가 상장한 유로스톡스50선물(이하 “유렉스 유로스톡스50선물”이라 한다)의 신규 결제월 상장일의 다음 거래일부터 계산하여 2일째의 거래일을 말한다.<신설 2016.6.20> [본조신설 2014.8.28]
조,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의8,거래승수,제4조의8,0,0,0,"규정 제12조에 따른 주가지수선물거래의 거래승수는 다음 각 호의 구분에 따른 수치로 한다.<개정 2018.3.15, 2024.4.5>"
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의8제1호,거래승수,제4조의8,0,1,0,코스피200선물거래의 경우: 25만
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의8제2호,거래승수,제4조의8,0,2,0,미니코스피200선물거래 및 KRX300선물거래의 경우: 5만
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의8제3호,거래승수,제4조의8,0,3,0,코스닥150선물거래 및 코스닥글로벌지수선물거래의 경우: 1만
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의8제4호,거래승수,제4조의8,0,4,0,섹터지수선물거래의 경우: 별표 1의3에서 정하는 수치
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의8제5호,거래승수,제4조의8,0,5,0,해외지수선물거래의 경우: 1만 [전문개정 2017.3.13]
조,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의9,호가가격단위,제4조의9,0,0,0,"규정 제12조에 따른 주가지수선물거래의 호가가격단위는 다음 각 호의 구분에 따른 수치로 한다.<개정 2015.7.3, 2015.10.28, 2016.3.21, 2016.6.20, 2017.3.13, 2018.3.15, 2021.6.7, 2021. 7.13, 2023.11.24, 2024.4.5>"
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의9제1호,호가가격단위,제4조의9,0,1,0,코스피200선물거래의 경우: 0. 05포인트
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의9제2호,호가가격단위,제4조의9,0,2,0,미니코스피200선물거래의 경우: 0. 02포인트
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의9제3호,호가가격단위,제4조의9,0,3,0,코스닥150선물거래 및 코스닥글로벌지수선물거래의 경우: 0. 10포인트
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의9제4호,호가가격단위,제4조의9,0,4,0,"KRX300선물거래 및 섹터지수선물거래의 경우: 0. 20포인트. 다만, 코스피배당지수선물거래, KRX BBIG지수선물거래, KRX 2차전지지수선물거래 및 KRX 바이오지수선물거래의 경우에는 0.50포인트로 한다."
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제4조의9제5호,호가가격단위,제4조의9,0,5,0,해외지수선물거래의 경우: 0. 5포인트 [본조신설 2014.8.28]
항,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제5조제①항,"최종거래일, 최종결제일 및 최종결제가격",제5조,①,0,0,① 규정 제14조제2항에 따른 주가지수선물거래의 최종거래일은 다음 각 호의 구분에 따른 날(휴장일인 경우에는 순차적으로 앞당긴다)로 한다.<개정 2016.6.20>
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제5조제1호,"최종거래일, 최종결제일 및 최종결제가격",제5조,①,1,0,제2호 이외의 거래의 경우: 결제월의 두 번째 목요일
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제5조제2호,"최종거래일, 최종결제일 및 최종결제가격",제5조,①,2,0,해외지수선물거래의 경우: 유렉스 유로스톡스50선물거래의 최종거래일
항,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제5조제②항,"최종거래일, 최종결제일 및 최종결제가격",제5조,②,0,0,② 규정 제14조제2항에 따른 주가지수선물거래의 최종결제일은 다음 각 호의 구분에 따른 날로 한다.<개정 2016.6.20>
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제5조제1호,"최종거래일, 최종결제일 및 최종결제가격",제5조,②,1,0,제2호 이외의 거래의 경우: 최종거래일의 다음 거래일
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제5조제2호,"최종거래일, 최종결제일 및 최종결제가격",제5조,②,2,0,해외지수선물거래의 경우: 최종거래일부터 계산하여 3일째의 거래일
항,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제5조제③항,"최종거래일, 최종결제일 및 최종결제가격",제5조,③,0,0,"③ 규정 제14조제2항에 따른 주가지수선물거래의 최종결제가격은 다음 각 호의 구분에 따른 가격으로 한다.<개정 2016.6.20, 2022.3.14>"
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제5조제1호,"최종거래일, 최종결제일 및 최종결제가격",제5조,③,1,0,"제2호 이외의 거래의 경우: 최종거래일의 해당 주가지수의 최종 수치. 다만, 최종거래일에 해당 주가지수가 없거나 해당 주가지수를 산출할 수 없는 경우에는 거래소가 다음 거래일에 해당 주가지수 구성종목의 최초약정가격[규정 제4조제4항제2호에 따른 주식시장(이하 “주식시장”이라 한다)의 기세를 포함한다]을 기초로 하여 해당 주가지수의 산출방법에 따라 산출하는 주가지수의 수치(이하 “특별최종결제가격”이라 한다)로 한다."
호,2,주식상품거래<개정 2014.8.28>,1,주가지수선물거래,제5조제2호,"최종거래일, 최종결제일 및 최종결제가격",제5조,③,2,0,해외지수선물거래의 경우: 유렉스 유로스톡스50선물의 최종결제가격(유렉스가 정하는 기준과 방법에 따라 산출하는 최종거래일이 동일한 결제월종목의 최종결제가격을 말한다) [전문개정·제목개정 2014.8.28]
조,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의2,기초자산,제5조의2,0,0,0,규정 제15조에서 “세칙으로 정하는 주가지수”란 다음 각 호의 구분에 따른 주가지수를 말한다.<개정 2018.3.15>
호,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의2제1호,기초자산,제5조의2,0,1,0,코스피200
호,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의2제2호,기초자산,제5조의2,0,2,0,코스닥150 [본조신설 2017.3.13]
항,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의3제①항,결제월 등,제5조의3,①,0,0,① 규정 제16조제1항에 따른 주가지수옵션거래의 결제월은 매월로 한다.<신설 2017.3.13>
항,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의3제②항,결제월 등,제5조의3,②,0,0,"② 규정 제16조제1항에 따른 주가지수옵션거래의 결제월의 수는 다음 각 호의 구분에 따른 개수로 한다.<개정 2015.7.3, 2017.3.13, 2018.3.15>"
호,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의3제1호,결제월 등,제5조의3,②,1,0,코스피200옵션거래의 경우: 분기월이 아닌 월(이하 “비분기월”이라 한다) 중 4개와 분기월 중 7개의 총 11개
호,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의3제2호,결제월 등,제5조의3,②,2,0,미니코스피200옵션거래의 경우: 연속하는 월 중 6개
호,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의3제3호,결제월 등,제5조의3,②,3,0,코스닥150옵션거래의 경우: 비분기월 중 2개와 분기월 중 4개의 총 6개
항,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의3제③항,결제월 등,제5조의3,③,0,0,"③ 규정 제16조제1항에 따른 주가지수옵션거래 각 결제월의 거래기간은 다음 각 호와 같다.<개정 2015.7.3, 2017.3.13, 2018.3.15>"
호,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의3제1호,결제월 등,제5조의3,③,1,0,코스피200옵션거래의 경우: 다음 각 목의 구분에 따른 기간
목,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의3제1호가목,결제월 등,제5조의3,③,1,가,가. 비분기월종목의 경우: 6개월
목,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의3제1호나목,결제월 등,제5조의3,③,1,나,나. 3월종목 및 9월종목의 경우: 1년
목,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의3제1호다목,결제월 등,제5조의3,③,1,다,다. 6월종목의 경우: 2년
목,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의3제1호라목,결제월 등,제5조의3,③,1,라,라. 12월종목의 경우: 3년
호,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의3제2호,결제월 등,제5조의3,③,2,0,미니코스피200옵션거래의 경우: 6개월
호,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의3제3호,결제월 등,제5조의3,③,3,0,코스닥150옵션거래의 경우: 다음 각 목의 구분에 따른 기간
목,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의3제3호가목,결제월 등,제5조의3,③,3,가,가. 비분기월종목의 경우: 3개월
목,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의3제3호나목,결제월 등,제5조의3,③,3,나,나. 분기월종목의 경우: 1년 [본조신설 2014.8.28]
항,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의4제①항,결제주 등,제5조의4,①,0,0,① 규정 제16조제2항에서 “세칙으로 정하는 주가지수옵션거래”란 코스피200옵션거래를 말한다.
항,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의4제②항,결제주 등,제5조의4,②,0,0,② 규정 제16조제2항 후단에 따라 각 주의 특정한 거래일을 최종거래일로 하는 거래(이하 “결제주거래”라 한다)의 결제주는 매주로 한다.<개정 2023.6.29>
항,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의4제③항,결제주 등,제5조의4,③,0,0,③ 결제주거래는 다음 각 호에 따라 구분한다.<개정 2023.6.29>
호,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의4제1호,결제주 등,제5조의4,③,1,0,최종거래일이 제7조제1항제2호가목에 해당하는 결제주거래(이하 “월요일 결제주거래”라 한다)
호,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의4제2호,결제주 등,제5조의4,③,2,0,최종거래일이 제7조제1항제2호나목에 해당하는 결제주거래(이하 “목요일 결제주거래”라 한다)
항,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의4제④항,결제주 등,제5조의4,④,0,0,④ 결제주거래의 거래개시일은 다음 각 호와 같다.<신설 2023.6.29>
호,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의4제1호,결제주 등,제5조의4,④,1,0,월요일 결제주거래의 경우: 월요일(휴장일인 경우에는 순연한다)
호,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의4제2호,결제주 등,제5조의4,④,2,0,목요일 결제주거래의 경우: 목요일(휴장일인 경우에는 순차적으로 앞당긴다)
항,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의4제⑤항,결제주 등,제5조의4,⑤,0,0,⑤ 결제주거래의 거래기간은 다음 각 호의 구분에 따른다.<신설 2023.6.29>
호,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의4제1호,결제주 등,제5조의4,⑤,1,0,월요일 결제주거래의 경우 : 제4항제1호의 거래개시일부터 가장 먼저 도래하는 제7조제1항제2호가목의 최종거래일까지
호,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의4제2호,결제주 등,제5조의4,⑤,2,0,목요일 결제주거래의 경우 : 제4항제2호의 거래개시일부터 가장 먼저 도래하는 제7조제1항제2호나목의 최종거래일까지
항,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의4제⑥항,결제주 등,제5조의4,⑥,0,0,⑥ 제4항에도 불구하고 다음 각 호의 어느 하나에 해당하는 결제주거래는 거래를 개시하지 아니한다.<신설 2023.6.29>
호,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의4제1호,결제주 등,제5조의4,⑥,1,0,최종거래일이 결제월거래의 최종거래일과 동일하게 되는 경우의 결제주거래
호,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의4제2호,결제주 등,제5조의4,⑥,2,0,최종거래일이 이미 거래개시된 결제주거래의 최종거래일과 동일하게 되는 경우의 결제주거래
호,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의4제3호,결제주 등,제5조의4,⑥,3,0,거래개시일이 최종거래일과 동일하게 되는 경우의 결제주거래
호,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제5조의4제4호,결제주 등,제5조의4,⑥,4,0,제1호부터 제3호까지 외의 경우로서 최종거래일이 목요일 결제주거래의 최종거래일과 동일하게 되는 경우의 월요일 결제주거래 [본조신설 2019.7.30]
항,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제6조제①항,행사가격의 설정,제6조,①,0,0,"① 규정 제16조제4항에 따라 주가지수옵션거래 각 결제월 또는 결제주의 거래개시일에 설정하는 행사가격의 수는 다음 각 호와 같다.<개정 2015.7.3, 2017.11.10, 2018.3.15, 2019.7.30, 2021.11.25>"
호,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제6조제1호,행사가격의 설정,제6조,①,1,0,코스피200옵션거래의 경우: 다음 각 목의 구분에 따른 개수
목,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제6조제1호가목,행사가격의 설정,제6조,①,1,가,"가. 비분기월, 3월 및 9월종목의 경우: 49개"
목,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제6조제1호나목,행사가격의 설정,제6조,①,1,나,나. 삭제<2021.11.25>
목,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제6조제1호다목,행사가격의 설정,제6조,①,1,다,다. 6월 및 12월(이하 “반기월”이라 한다)종목의 경우: 25개
목,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제6조제1호라목,행사가격의 설정,제6조,①,1,라,라. 결제주종목의 경우: 33개
호,2,주식상품거래<개정 2014.8.28>,2,주가지수옵션거래,제6조제2호,행사가격의 설정,제6조,①,2,0,미니코스피200옵션거래의 경우: 33개
