구분,장번호,장명,절번호,절명,참조번호,조명,조,항,호,목,내용
목,4,심리 또는 감리 결과의 조치,,,제14조제①항제4호가목,회원에 대한 징계의 종류 및 사유 등<개정 2021. 9. 14.>,제14조,①,4,가,가. 관련법규등의 위반을 하여 공정거래질서를 저해하거나 시장의 공신력을 실추시키는 경우
목,4,심리 또는 감리 결과의 조치,,,제14조제①항제4호나목,회원에 대한 징계의 종류 및 사유 등<개정 2021. 9. 14.>,제14조,①,4,나,나. 규정 제21조제4호에 해당되는 경우(이하 “자료제출 등 협조의무 위반”이라 한다)로서 심리 또는 감리의 수행에 지장을 초래하는 경우
목,4,심리 또는 감리 결과의 조치,,,제14조제①항제4호다목,회원에 대한 징계의 종류 및 사유 등<개정 2021. 9. 14.>,제14조,①,4,다,다. 삭제<2011. 12. 26.>
목,4,심리 또는 감리 결과의 조치,,,제14조제①항제4호라목,회원에 대한 징계의 종류 및 사유 등<개정 2021. 9. 14.>,제14조,①,4,라,라. 삭제<2011. 12. 26.>
호,4,심리 또는 감리 결과의 조치,,,제14조제①항제5호,회원에 대한 징계의 종류 및 사유 등<개정 2021. 9. 14.>,제14조,①,5,0,경고
목,4,심리 또는 감리 결과의 조치,,,제14조제①항제5호가목,회원에 대한 징계의 종류 및 사유 등<개정 2021. 9. 14.>,제14조,①,5,가,가. 관련법규등의 위반을 하였으나 공정거래질서를 저해하거나 시장의 공신력을 실추시키는 정도가 경미한 경우
목,4,심리 또는 감리 결과의 조치,,,제14조제①항제5호나목,회원에 대한 징계의 종류 및 사유 등<개정 2021. 9. 14.>,제14조,①,5,나,나. 자료제출등 협조의무 위반을 하였으나 심리 또는 감리의 수행에 지장을 초래하는 정도가 경미한 경우
목,4,심리 또는 감리 결과의 조치,,,제14조제①항제5호다목,회원에 대한 징계의 종류 및 사유 등<개정 2021. 9. 14.>,제14조,①,5,다,다. 삭제<2011. 12. 26.>
목,4,심리 또는 감리 결과의 조치,,,제14조제①항제5호라목,회원에 대한 징계의 종류 및 사유 등<개정 2021. 9. 14.>,제14조,①,5,라,라. 삭제<2011. 12. 26.>
호,4,심리 또는 감리 결과의 조치,,,제14조제①항제6호,회원에 대한 징계의 종류 및 사유 등<개정 2021. 9. 14.>,제14조,①,6,0,주의
목,4,심리 또는 감리 결과의 조치,,,제14조제①항제6호가목,회원에 대한 징계의 종류 및 사유 등<개정 2021. 9. 14.>,제14조,①,6,가,가. 관련법규등의 위반을 하였으나 공정거래질서를 저해하거나 시장의 공신력을 실추시키는 정도가 매우 경미한 경우
목,4,심리 또는 감리 결과의 조치,,,제14조제①항제6호나목,회원에 대한 징계의 종류 및 사유 등<개정 2021. 9. 14.>,제14조,①,6,나,나. 자료제출등 협조의무 위반을 하였으나 심리 또는 감리의 수행에 지장을 초래하는 정도가 매우 경미한 경우
목,4,심리 또는 감리 결과의 조치,,,제14조제①항제6호다목,회원에 대한 징계의 종류 및 사유 등<개정 2021. 9. 14.>,제14조,①,6,다,다. 삭제<2013. 12. 30.>
항,4,심리 또는 감리 결과의 조치,,,제14조제②항,회원에 대한 징계의 종류 및 사유 등<개정 2021. 9. 14.>,제14조,②,0,0,② 규정 제22조제5항에 따라 제1항제4호의 회원제재금을 부과하는 경우(규정 제22조제3항에 따라 가산금을 부과하는 경우를 포함한다) 별지 제15호 서식에 따른다.<개정 2021. 9. 14.>
항,4,심리 또는 감리 결과의 조치,,,제14조제③항,회원에 대한 징계의 종류 및 사유 등<개정 2021. 9. 14.>,제14조,③,0,0,"③ 회원제재금의 부과의 세부기준, 과오납금의 환급 및 충당 등에 관한 세부사항은 별표 1과 같다.<개정 2021. 9. 14.>"
항,4,심리 또는 감리 결과의 조치,,,제14조제④항,회원에 대한 징계의 종류 및 사유 등<개정 2021. 9. 14.>,제14조,④,0,0,④ 삭제<2011. 12. 26.>
항,4,심리 또는 감리 결과의 조치,,,제14조제⑤항,회원에 대한 징계의 종류 및 사유 등<개정 2021. 9. 14.>,제14조,⑤,0,0,⑤ 삭제<2021. 9. 14.>
항,4,심리 또는 감리 결과의 조치,,,제15조제①항,회원에 대한 징계의 가중,제15조,①,0,0,① 규정 제22조제5항에 따라 회원에 대하여 규정 제22조제1항의 징계를 하는 때에 다음 각 호의 어느 하나에 해당하는 경우 징계를 한 단계 이내에서 가중할 수 있다. 이 경우 제15조의2제2항에 따라 회원의 수개의 행위 각각에 대해 징계를 하는 경우로서 해당 징계 각각에 대해 가중할 수 있는 경우에는 가장 중한 사항에 해당하는 하나의 징계만 가중한다.<개정 2024. 10. 15.>
호,4,심리 또는 감리 결과의 조치,,,제15조제①항제1호,회원에 대한 징계의 가중,제15조,①,1,0,"회원이 관련법규등의 위반 또는 심리·감리의 방해등을 하여 규정 제22조제1항제1호의2, 제1호의3 또는 제2호의 징계 중 어느 하나의 징계를 받은 후 1년 이내에 관련 임원·직원 또는 위탁자 등이 징계사유에 해당하는 동일 또는 유사한 행위를 반복하는 경우"
호,4,심리 또는 감리 결과의 조치,,,제15조제①항제2호,회원에 대한 징계의 가중,제15조,①,2,0,회원이 관련법규등의 위반 또는 자료제출등 협조의무 위반으로 경고·주의를 받은 후 1년 이내에 관련 임원·직원 또는 위탁자 등이 경고 또는 주의에 해당하는 동일 또는 유사한 행위를 반복하는 경우
호,4,심리 또는 감리 결과의 조치,,,제15조제①항제3호,회원에 대한 징계의 가중,제15조,①,3,0,회원이 최근 2년 이내에 심리 또는 감리결과에 따라 규정 제22조제1항제1호의2부터 제4호까지의 징계 중 어느 하나를 기준으로 하여 그 이상의 징계를 3회 이상 받게 되는 경우
호,4,심리 또는 감리 결과의 조치,,,제15조제①항제4호,회원에 대한 징계의 가중,제15조,①,4,0,회원이 제18조제2항에 따른 개선요구 또는 시정요구를 이행하지 아니하고 징계를 받은 후 2년 이내에 규정 제22조제1항제1호의2부터 제4호까지의 징계를 받게 되는 경우
항,4,심리 또는 감리 결과의 조치,,,제15조제②항,회원에 대한 징계의 가중,제15조,②,0,0,② 규정 제22조제5항에 따라 회원에 대하여 규정 제22조제1항의 징계를 하는 경우에는 내부통제 적정성을 고려하여 징계를 한 단계 이내에서 가중할 수 있다. 이 경우 제1항 각 호 외의 부분 후단을 준용한다.<개정 2024. 10. 15.>
항,4,심리 또는 감리 결과의 조치,,,제15조제③항,회원에 대한 징계의 가중,제15조,③,0,0,"③ 제1항제3호의 징계 횟수는 다음 각 호의 방법에 따라 산정한다.<개정 2024. 10. 15.,2025. 10. 2.>"
호,4,심리 또는 감리 결과의 조치,,,제15조제③항제1호,회원에 대한 징계의 가중,제15조,③,1,0,공매도 관련 규정 위반행위에 따른 징계 횟수와 그 외의 위반행위에 따른 징계 횟수를 구분하여 산정<신설 2025. 10. 2.>
호,4,심리 또는 감리 결과의 조치,,,제15조제③항제2호,회원에 대한 징계의 가중,제15조,③,2,0,제15조의2제1항에 따라 징계를 한 경우 징계 횟수는 수개의 위반유형 중 가장 중한 사항에 해당하는 징계 1회로 산정<신설 2025. 10. 2.>
호,4,심리 또는 감리 결과의 조치,,,제15조제③항제3호,회원에 대한 징계의 가중,제15조,③,3,0,"제15조의2제2항에 따라 회원의 수개의 행위 각각에 대해 징계를 하더라도 징계 횟수는 1회로 산정. 다만, 회원의 수개의 행위가 공매도 관련 규정 위반행위와 그 외의 위반행위로 구분되는 경우에는 징계 횟수는 각각 1회로 산정한다.<신설 2025. 10. 2.>"
항,4,심리 또는 감리 결과의 조치,,,제15조제④항,회원에 대한 징계의 가중,제15조,④,0,0,④ 삭제<2024. 10. 15.>
항,4,심리 또는 감리 결과의 조치,,,제15조제⑤항,회원에 대한 징계의 가중,제15조,⑤,0,0,⑤ 제1항에 따라 징계를 가중한 경우에는 제2항에 따른 가중을 하지 않는다.<개정 2024. 10. 15.> [전문개정 2021. 9. 14.]
항,4,심리 또는 감리 결과의 조치,,,제15조의2제①항,회원의 수개의 위반행위에 대한 징계,제15조의2,①,0,0,① 규정 제22조제5항에 따라 회원의 하나의 행위가 수개의 위반유형에 해당하는 경우에는 각각에 대한 징계 중 가장 중한 사항에 해당하는 징계를 할 수 있다.
항,4,심리 또는 감리 결과의 조치,,,제15조의2제②항,회원의 수개의 위반행위에 대한 징계,제15조의2,②,0,0,② 회원의 수개의 행위가 수개의 위반유형 또는 위반행위에 해당하는 경우에는 각각에 대해 징계할 수 있다.
항,4,심리 또는 감리 결과의 조치,,,제15조의2제③항,회원의 수개의 위반행위에 대한 징계,제15조의2,③,0,0,③ 회원의 수개의 위반행위에 대한 징계방법 등에 관한 세부적인 사항은 위원장이 따로 정한다. [본조신설 2024. 10. 15.]
항,4,심리 또는 감리 결과의 조치,,,제16조제①항,회원에 대한 징계의 감경,제16조,①,0,0,① 규정 제22조제5항에 따라 회원에 대하여 규정 제22조제1항의 징계를 하는 때에 최근 2년 이내에 위원회가 정하는 절차에 따라 우수 컴플라이언스 회원으로 선정된 회원의 경우에는 한 단계 이내에서 감경할 수 있다.
항,4,심리 또는 감리 결과의 조치,,,제16조제②항,회원에 대한 징계의 감경,제16조,②,0,0,② 규정 제22조제5항에 따라 회원에 대하여 규정 제22조제1항의 징계를 하는 경우에는 내부통제 적정성을 고려하여 한 단계 이내에서 감경할 수 있다.
항,4,심리 또는 감리 결과의 조치,,,제16조제③항,회원에 대한 징계의 감경,제16조,③,0,0,"③ 규정 제22조제5항에 따라 회원에 대하여 규정 제22조제1항의 징계를 하는 경우에는 위원회가 위법·위규행위를 인지하기 전에 회원 또는 회원의 임직원 등이 전화, 이메일, 팩스 또는 별지 제20호 서식의 신고서 제출 등의 방법으로 해당 행위를 자진신고한 경우에는 한 단계 이내에서 감경할 수 있다.<신설 2023. 6. 7.>"
항,4,심리 또는 감리 결과의 조치,,,제16조제④항,회원에 대한 징계의 감경,제16조,④,0,0,④ 제1항 및 제2항에 따른 징계의 감경은 중복하여 적용하지 아니한다. [전문개정 2021. 9. 14.]
조,4,심리 또는 감리 결과의 조치,,,제17조,회원에 대한 징계의 가중·감경방법,제17조,0,0,0,규정 제22조제5항에 따라 제15조 또는 제16조에 따른 가중 또는 감경을 하는 경우에는 다음 각 호의 방법에 따른다.
호,4,심리 또는 감리 결과의 조치,,,제17조제1호,회원에 대한 징계의 가중·감경방법,제17조,0,1,0,"규정 제22조제1항제1호의2·제1호의3의 징계에 대한 가중 또는 감경은 각 징계종류별 범위 이내에서 한다. 다만, 징계종류별 범위의 상·하한에 대한 가중 또는 감경은 규정 제22조제1항 각 호에서 정하는 징계의 종류를 한 단계 가중 또는 감경한다."
호,4,심리 또는 감리 결과의 조치,,,제17조제2호,회원에 대한 징계의 가중·감경방법,제17조,0,2,0,규정 제22조제1항제2호의 징계에 대한 가중 또는 감경에 관한 사항은 별표 1과 같다.
호,4,심리 또는 감리 결과의 조치,,,제17조제3호,회원에 대한 징계의 가중·감경방법,제17조,0,3,0,규정 제22조제1항제1호·제3호 및 제4호의 징계에 대한 가중 또는 감경은 규정 제22조제1항 각 호에서 정하는 징계의 종류를 한 단계 가중 또는 감경한다.
호,4,심리 또는 감리 결과의 조치,,,제17조제4호,회원에 대한 징계의 가중·감경방법,제17조,0,4,0,제3호에도 불구하고 규정 제22조제1항제1호의 징계에 대한 가중 또는 규정 제22조제1항제4호의 징계에 대한 감경은 하지 아니한다. [전문개정 2021. 9. 14.]
항,4,심리 또는 감리 결과의 조치,,,제18조제①항,회원에 대한 조치요구의 종류 및 사유 등,제18조,①,0,0,① 규정 제22조제5항에 따른 회원에 대한 조치요구의 종류 및 사유는 다음 각 호와 같다.
호,4,심리 또는 감리 결과의 조치,,,제18조제①항제1호,회원에 대한 조치요구의 종류 및 사유 등,제18조,①,1,0,개선요구 회원 및 그 임원·직원의 업무처리가 위법·위규하거나 불합리하여 회원의 내부통제시스템 등 업무개선이 요구되는 경우
호,4,심리 또는 감리 결과의 조치,,,제18조제①항제2호,회원에 대한 조치요구의 종류 및 사유 등,제18조,①,2,0,시정요구 회원 및 그 임원·직원이 위법·위규 또는 부당하게 처리한 업무를 원상회복이나 그 이후 정상화시킬 필요가 있다고 인정하는 경우
호,4,심리 또는 감리 결과의 조치,,,제18조제①항제3호,회원에 대한 조치요구의 종류 및 사유 등,제18조,①,3,0,주의촉구 제1호 또는 제2호에 따른 조치를 하는 것이 부적절하거나 위규행위의 재발방지를 위하여 회원에 대한 주의환기가 필요하다고 인정되는 경우
호,4,심리 또는 감리 결과의 조치,,,제18조제①항제4호,회원에 대한 조치요구의 종류 및 사유 등,제18조,①,4,0,이행확약서 징구 규정제22조에 따른 위원회의 조치에 대하여 이행을 사전적으로 담보할 필요가 있다고 인정되는 경우
항,4,심리 또는 감리 결과의 조치,,,제18조제②항,회원에 대한 조치요구의 종류 및 사유 등,제18조,②,0,0,② 위원회는 규정 제22조제1항제1호의2부터 제4호까지의 징계를 하는 경우에는 같은 조 제4항에 따른 개선요구 또는 시정요구를 병과할 수 있다. [전문개정 2021. 9. 14.]
항,4,심리 또는 감리 결과의 조치,,,제19조제①항,회원에 대한 임직원의 징계요구의 종류 및 사유,제19조,①,0,0,① 규정 제23조제2항에 따른 회원의 임원에 대한 징계요구의 종류 및 사유는 다음 각 호와 같다.
호,4,심리 또는 감리 결과의 조치,,,제19조제①항제1호,회원에 대한 임직원의 징계요구의 종류 및 사유,제19조,①,1,0,해임의 요구
목,4,심리 또는 감리 결과의 조치,,,제19조제①항제1호가목,회원에 대한 임직원의 징계요구의 종류 및 사유,제19조,①,1,가,가. 고의 또는 중대한 과실로 위법·위규 또는 부당한 행위에 대한 감독을 게을리 하거나 동 행위를 직접 하거나 지시하여 공정거래질서를 현저히 저해하거나 시장의 공신력을 크게 실추시키는 경우
목,4,심리 또는 감리 결과의 조치,,,제19조제①항제1호나목,회원에 대한 임직원의 징계요구의 종류 및 사유,제19조,①,1,나,나. 고의 또는 중대한 과실로 심리 또는 감리의 방해등에 대한 감독을 게을리 하거나 동 행위를 직접 하거나 지시하여 심리 또는 감리의 수행을 불가능하게 하거나 상당히 곤란하게 하는 경우
호,4,심리 또는 감리 결과의 조치,,,제19조제①항제2호,회원에 대한 임직원의 징계요구의 종류 및 사유,제19조,①,2,0,직무정지의 요구
목,4,심리 또는 감리 결과의 조치,,,제19조제①항제2호가목,회원에 대한 임직원의 징계요구의 종류 및 사유,제19조,①,2,가,가. 고의 또는 중대한 과실로 위법·위규 또는 부당한 행위에 대한 감독을 게을리 하거나 동 행위를 직접 하거나 지시하여 공정거래질서를 저해하거나 시장의 공신력을 실추시키는 경우
목,4,심리 또는 감리 결과의 조치,,,제19조제①항제2호나목,회원에 대한 임직원의 징계요구의 종류 및 사유,제19조,①,2,나,나. 고의 또는 중대한 과실로 자료제출등 협조의무 위반에 대한 감독을 게을리 하거나 동 행위를 직접 하거나 지시하여 심리 또는 감리의 수행에 지장을 초래하는 경우
호,4,심리 또는 감리 결과의 조치,,,제19조제①항제3호,회원에 대한 임직원의 징계요구의 종류 및 사유,제19조,①,3,0,경고의 요구
목,4,심리 또는 감리 결과의 조치,,,제19조제①항제3호가목,회원에 대한 임직원의 징계요구의 종류 및 사유,제19조,①,3,가,가. 위법·위규 또는 부당한 행위에 대한 감독을 게을리 하거나 동 행위를 직접 하거나 지시하였으나 공정거래질서를 저해하거나 시장의 공신력을 실추시키는 정도가 경미한 경우
목,4,심리 또는 감리 결과의 조치,,,제19조제①항제3호나목,회원에 대한 임직원의 징계요구의 종류 및 사유,제19조,①,3,나,나. 자료제출등 협조의무 위반에 대한 감독을 게을리 하거나 동 행위을 직접 하거나 지시하였으나 심리 또는 감리의 수행에 지장을 초래하는 정도가 경미한 경우
목,4,심리 또는 감리 결과의 조치,,,제19조제①항제3호다목,회원에 대한 임직원의 징계요구의 종류 및 사유,제19조,①,3,다,다. 위법·위규 또는 부당한 행위와 관련하여 선량한 관리자로서의 주의의무를 위반한 경우
호,4,심리 또는 감리 결과의 조치,,,제19조제①항제4호,회원에 대한 임직원의 징계요구의 종류 및 사유,제19조,①,4,0,주의의 요구 제3호 각 목의 어느 하나에 해당되나 그 밖의 참작 사유가 있는 경우
항,4,심리 또는 감리 결과의 조치,,,제19조제②항,회원에 대한 임직원의 징계요구의 종류 및 사유,제19조,②,0,0,② 규정 제23조제2항에 따른 회원의 직원에 대한 징계요구의 종류 및 사유는 다음 각 호와 같다.
호,4,심리 또는 감리 결과의 조치,,,제19조제②항제1호,회원에 대한 임직원의 징계요구의 종류 및 사유,제19조,②,1,0,면직의 요구
목,4,심리 또는 감리 결과의 조치,,,제19조제②항제1호가목,회원에 대한 임직원의 징계요구의 종류 및 사유,제19조,②,1,가,가. 고의 또는 중대한 과실로 위법·위규 또는 부당한 행위(감독을 게을리 하거나 지시한 경우 등을 포함한다. 이하 이항에서 같다)를 하여 공정거래질서를 현저히 저해하거나 시장의 공신력을 크게 실추시키는 경우
목,4,심리 또는 감리 결과의 조치,,,제19조제②항제1호나목,회원에 대한 임직원의 징계요구의 종류 및 사유,제19조,②,1,나,나. 고의 또는 중대한 과실로 규정 제21조제5호에 해당되는 행위(이하 “심리·감리의 방해등”이라 한다)를 하여 심리 또는 감리의 수행을 불가능하게 하거나 상당히 곤란하게 하는 경우
호,4,심리 또는 감리 결과의 조치,,,제19조제②항제2호,회원에 대한 임직원의 징계요구의 종류 및 사유,제19조,②,2,0,정직의 요구 제1호 각 목의 어느 하나에 해당되나 그 밖의 참작 사유가 있는 경우
호,4,심리 또는 감리 결과의 조치,,,제19조제②항제3호,회원에 대한 임직원의 징계요구의 종류 및 사유,제19조,②,3,0,감봉의 요구
목,4,심리 또는 감리 결과의 조치,,,제19조제②항제3호가목,회원에 대한 임직원의 징계요구의 종류 및 사유,제19조,②,3,가,가. 고의 또는 중대한 과실로 위법·위규 또는 부당한 행위를 하여 공정거래질서를 저해하거나 시장의 공신력을 실추시키는 경우
목,4,심리 또는 감리 결과의 조치,,,제19조제②항제3호나목,회원에 대한 임직원의 징계요구의 종류 및 사유,제19조,②,3,나,나. 고의 또는 중대한 과실로 자료제출등 협조의무 위반을 하여 심리 또는 감리의 수행에 지장을 초래하는 경우
호,4,심리 또는 감리 결과의 조치,,,제19조제②항제4호,회원에 대한 임직원의 징계요구의 종류 및 사유,제19조,②,4,0,견책의 요구 제3호 각 목의 어느 하나에 해당되나 그 밖의 참작 사유가 있는 경우
호,4,심리 또는 감리 결과의 조치,,,제19조제②항제5호,회원에 대한 임직원의 징계요구의 종류 및 사유,제19조,②,5,0,경고의 요구
목,4,심리 또는 감리 결과의 조치,,,제19조제②항제5호가목,회원에 대한 임직원의 징계요구의 종류 및 사유,제19조,②,5,가,가. 위법·위규 또는 부당한 행위를 하여 공정거래질서를 저해하거나 시장의 공신력을 실추시키는 정도가 경미한 경우
목,4,심리 또는 감리 결과의 조치,,,제19조제②항제5호나목,회원에 대한 임직원의 징계요구의 종류 및 사유,제19조,②,5,나,나. 자료제출등 협조의무 위반을 하여 심리 또는 감리의 수행에 지장을 초래하는 정도가 경미한 경우
목,4,심리 또는 감리 결과의 조치,,,제19조제②항제5호다목,회원에 대한 임직원의 징계요구의 종류 및 사유,제19조,②,5,다,다. 위법·위규 또는 부당한 행위와 관련하여 선량한 관리자로서의 주의의무를 위반한 경우
호,4,심리 또는 감리 결과의 조치,,,제19조제②항제6호,회원에 대한 임직원의 징계요구의 종류 및 사유,제19조,②,6,0,주의의 요구 제5호 각 목의 어느 하나에 해당되나 그 밖의 참작 사유가 있는 경우
항,4,심리 또는 감리 결과의 조치,,,제19조제③항,회원에 대한 임직원의 징계요구의 종류 및 사유,제19조,③,0,0,"③ 제25조제1항에 따라 위원회가 징계요구 결정내용을 해당 회원에게 통보하는 때에는 제1항 또는 제2항 각 호에서 정한 징계요구의 종류 이상으로 징계요구를 기재하여 통보한다. 다만, 제1항제1호나 제2항제1호에 따른 징계요구 결정내용을 통보할 때에는 해당 각 호에서 정한 징계요구 종류를 기재한다. [전문개정 2021. 9. 14.]"
조,4,심리 또는 감리 결과의 조치,,,제20조,임직원에 대한 징계요구의 가중,제20조,0,0,0,"규정 제23조제2항에 따라 회원의 임원에 대하여 규정 제23조제1항제1호의 징계요구를 하거나, 직원에 대하여 규정 제23조제1항제2호의 징계요구를 하는 때에 다음 각 호의 어느 하나에 해당하는 경우에는 징계요구를 한 단계 이내에서 가중할 수 있다."
호,4,심리 또는 감리 결과의 조치,,,제20조제1호,임직원에 대한 징계요구의 가중,제20조,0,1,0,해당 임원이나 직원이 회원의 관련법규등의 위반 또는 심리·감리의 방해등과 관련하여 규정 제23조제1항제1호 또는 같은 항 제2호의 어느 하나에 해당하는 징계요구를 받은 후 2년 이내에 동일 또는 유사한 행위로 징계요구를 받는 경우
호,4,심리 또는 감리 결과의 조치,,,제20조제2호,임직원에 대한 징계요구의 가중,제20조,0,2,0,해당 임원이나 직원이 회원의 관련법규등의 위반 또는 심리·감리의 방해등과 관련하여 최근 2년 이내에 규정 제23조제1항제1호 또는 같은 항 제2호의 징계요구 중 어느 하나를 기준으로 하여 그 이상의 징계를 3회 이상 받게 되는 경우 [전문개정 2021. 9. 14.]
항,4,심리 또는 감리 결과의 조치,,,제21조제①항,임직원에 대한 징계요구의 감경,제21조,①,0,0,"① 규정 제23조제2항에 따라 회원의 임원에 대하여 규정 제23조제1항제1호의 징계요구를 하거나, 직원에 대하여 규정 제23조제1항제2호의 징계요구를 하는 때에 다음 각 호의 어느 하나에 해당하는 공적이 있는 경우에는 징계요구를 한 단계 이내에서 감경할 수 있다."
호,4,심리 또는 감리 결과의 조치,,,제21조제①항제1호,임직원에 대한 징계요구의 감경,제21조,①,1,0,「상훈법」에 따라 훈장 또는 포장을 받은 경우
호,4,심리 또는 감리 결과의 조치,,,제21조제①항제2호,임직원에 대한 징계요구의 감경,제21조,①,2,0,「정부표창규정」에 따라 장관 이상의 표창을 받은 경우
호,4,심리 또는 감리 결과의 조치,,,제21조제①항제3호,임직원에 대한 징계요구의 감경,제21조,①,3,0,"금융위원회 위원장, 금융감독원장, 거래소 이사장 또는 위원장의 표창을 받은 경우"
항,4,심리 또는 감리 결과의 조치,,,제21조제②항,임직원에 대한 징계요구의 감경,제21조,②,0,0,"② 규정 제23조제2항에 따라 회원의 임원에 대하여 규정 제23조제1항제1호의 징계요구를 하거나, 직원에 대하여 규정 제23조제1항제2호의 징계요구를 하는 때에 다음 각 호의 어느 하나에 해당하는 자는 징계요구를 감경하거나 면제할 수 있다."
호,4,심리 또는 감리 결과의 조치,,,제21조제②항제1호,임직원에 대한 징계요구의 감경,제21조,②,1,0,위법·위규 또는 부당행위를 위원회가 인지하기 전에 자진신고한 자
호,4,심리 또는 감리 결과의 조치,,,제21조제②항제2호,임직원에 대한 징계요구의 감경,제21조,②,2,0,위법·위규 또는 부당행위를 소속 부서 또는 영업점에서 발견하여 이를 위원회에 보고한 감독자
호,4,심리 또는 감리 결과의 조치,,,제21조제②항제3호,임직원에 대한 징계요구의 감경,제21조,②,3,0,위원회가 인지하기 전에 위법·위규 또는 부당행위를 스스로 시정한 자
항,4,심리 또는 감리 결과의 조치,,,제21조제③항,임직원에 대한 징계요구의 감경,제21조,③,0,0,③ 규정 제23조제2항에 따라 회원에게 관련 임직원의 징계를 요구하는 경우 행위자의 의사결정 또는 행위를 보조하는 자 및 행위자의 업무처리를 감독하는 자에 대하여는 다음 각 호의 사항을 고려하여 행위자에 대한 징계요구보다 한 단계 이상 감경할 수 있다.
호,4,심리 또는 감리 결과의 조치,,,제21조제③항제1호,임직원에 대한 징계요구의 감경,제21조,③,1,0,위법·위규 또는 부당한 행위의 성격과 규모
호,4,심리 또는 감리 결과의 조치,,,제21조제③항제2호,임직원에 대한 징계요구의 감경,제21조,③,2,0,감독자의 직무와 감독대상 직무와의 관련성 및 관여 정도
호,4,심리 또는 감리 결과의 조치,,,제21조제③항제3호,임직원에 대한 징계요구의 감경,제21조,③,3,0,보조자의 위법·위규 또는 부당한 행위에의 기여도
항,4,심리 또는 감리 결과의 조치,,,제21조제④항,임직원에 대한 징계요구의 감경,제21조,④,0,0,④ 제1항에 따라 징계요구의 종류 및 내용을 감경함에 있어서 다음 각 호의 공적은 제외한다.
호,4,심리 또는 감리 결과의 조치,,,제21조제④항제1호,임직원에 대한 징계요구의 감경,제21조,④,1,0,해당 직원이 징계요구를 받은 사실이 있는 경우 그 이전의 공적
호,4,심리 또는 감리 결과의 조치,,,제21조제④항제2호,임직원에 대한 징계요구의 감경,제21조,④,2,0,징계요구 대상 직원이 소속 회원 입사 전에 받은 공적
항,4,심리 또는 감리 결과의 조치,,,제21조제⑤항,임직원에 대한 징계요구의 감경,제21조,⑤,0,0,⑤ 제1항부터 제3항까지에 따른 감경이나 면제는 중복하여 적용하지 아니한다. [본조신설 2021. 9. 14.]
조,4,심리 또는 감리 결과의 조치,,,제21조의2,의견진술의 방법 등,제21조의2,0,0,0,규정 제26조의2제1항의 규정에 의한 서면에 의한 의견진술은 별지 제15-2호 서식에 의한다. [본조신설 2006. 11. 30.]
조,4,심리 또는 감리 결과의 조치,,,제22조,임직원에 대한 징계요구의 가중·감경방법,제22조,0,0,0,제20조 또는 제21조에 따라 가중 또는 감경하는 경우 다음 각 호의 방법에 따른다.
호,4,심리 또는 감리 결과의 조치,,,제22조제1호,임직원에 대한 징계요구의 가중·감경방법,제22조,0,1,0,규정 제23조제1항 각 호의 징계에 대한 가중 또는 감경할 때에는 제19조제1항 각 호 또는 제19조제2항 각 호에서 정하는 징계요구의 종류를 한 단계 가중 또는 감경한다.
호,4,심리 또는 감리 결과의 조치,,,제22조제2호,임직원에 대한 징계요구의 가중·감경방법,제22조,0,2,0,제1호에도 불구하고 제19조제1항제1호 및 제19조제2항제1호의 징계요구에 대한 가중 또는 제19조제1항제4호 및 제19조제2항제6호의 징계요구에 대한 감경은 하지 아니한다. [본조신설 2021. 9. 14.]
항,4,심리 또는 감리 결과의 조치,,,제23조제①항,회원의 자율조치,제23조,①,0,0,① 규정 제23조제2항에 따라 위원회는 회원의 직원[이사·감사와 사실상 동등한 지위에 있는 미등기임원 또는 집행임원 등(이하 이 조에서 “집행임원 등”이라 한다)을 제외한다. 이하 이 조에서 같다]이 제19조제2항제5호·제6호의 징계요구 종류에 해당하는 경우에는 회원이 자율적으로 해당 직원에 대한 징계를 결정하여 조치(이하 “회원자율조치”라 한다)하도록 통보할 수 있다.
항,4,심리 또는 감리 결과의 조치,,,제23조제②항,회원의 자율조치,제23조,②,0,0,② 제1항에도 불구하고 위원회는 다음 각 호의 어느 하나에 해당하는 경우에는 회원에 대하여 규정 제23조제1항에 따라 해당 직원에 대한 징계의 종류를 지정하여 징계요구를 하여야 한다.
호,4,심리 또는 감리 결과의 조치,,,제23조제②항제1호,회원의 자율조치,제23조,②,1,0,회원의 직원이 위법·위규 또는 부당한 행위를 한 행위자이거나 해당 행위를 지시 또는 종용한 지시자인 경우로서 위원회가 관련자인 이사·감사 또는 집행임원 등에 대한 징계요구를 하는 경우
호,4,심리 또는 감리 결과의 조치,,,제23조제②항제2호,회원의 자율조치,제23조,②,2,0,회원의 내부통제체제가 취약하거나 최근 2년 이내에 회원자율조치로 통보한 사항에 대하여 부적정하게 처리하는 등 자율적인 제재가 곤란할 것으로 판단되는 경우 [본조신설 2021. 9. 14.]
항,4,심리 또는 감리 결과의 조치,,,제24조제①항,징계 및 징계요구의 공표,제24조,①,0,0,① 규정 제24조제3항에 따라 위원회는 다음 각 호의 사항을 공표할 수 있다.
호,4,심리 또는 감리 결과의 조치,,,제24조제①항제1호,징계 및 징계요구의 공표,제24조,①,1,0,징계 및 징계요구의 결의일자
호,4,심리 또는 감리 결과의 조치,,,제24조제①항제2호,징계 및 징계요구의 공표,제24조,①,2,0,관련회원 및 그 임원·직원
