구분,장번호,장명,절번호,절명,참조번호,조명,조,항,호,목,내용
호,1,총칙,,,제6조의5제2호,비차익거래,제6조의5,③,2,0,제12조제1항제16호라목의 시장조성계좌를 통하여 제출된 호가
호,1,총칙,,,제6조의5제3호,비차익거래,제6조의5,③,3,0,"제12조제1항제19호차목부터 파목까지의 호가. 다만, 파목의 경우 시장조성계약에서 달리 정하는 경우는 그러하지 아니하다. [본조신설 2018. 12. 6.]"
조,1,총칙,,,제6조의6,알고리즘거래 특례,제6조의6,0,0,0,규정 제2조제22항에서 “세칙으로 정하는 증권”이란 채무증권을 말한다. [본조신설 2022. 12. 22.]
항,1,총칙,,,제7조제①항,적용상 의제,제7조,①,0,0,① 삭제 <2019. 9. 10.>
항,1,총칙,,,제7조제②항,적용상 의제,제7조,②,0,0,"② 이 세칙을 적용함에 있어 「유가증권시장 상장규정」 제111조가 적용되는 수익증권은 채무증권에 관한 규정을 준용한다. <개정 2009. 2. 3., 2012. 9. 20., 2013. 5. 13.>"
항,1,총칙,,,제7조제③항,적용상 의제,제7조,③,0,0,③ 삭제 <2014. 9. 2.>
항,2,시장의 운영,1,시장의 구분 및 개폐,제8조제①항,매매거래시간의 변경,제8조,①,0,0,① 거래소는 규정 제4조제3항 단서에 따라 다음 각호의 어느 하나에 해당하는 경우에는 매매거래시간을 임시 변경할 수 있다. <개정 2009. 2. 3.>
호,2,시장의 운영,1,시장의 구분 및 개폐,제8조제1호,매매거래시간의 변경,제8조,①,1,0,"회원시스템, 거래소시스템 그 밖에 이에 준하는 업무를 수행한다고 인정되는 전산시스템의 장애(전산시스템이 일정시간 이상 정상적으로 가동되지 못함으로써 정상적인 매매거래에 지장을 초래한다고 인정되는 상태를 말한다. 이하 “전산장애”라 한다)가 발생한 경우"
호,2,시장의 운영,1,시장의 구분 및 개폐,제8조제2호,매매거래시간의 변경,제8조,①,2,0,전산장애 또는 호가폭주가 일부종목에 발생한 경우에는 당해 종목의 매매거래시간을 변경할 수 있다.
호,2,시장의 운영,1,시장의 구분 및 개폐,제8조제3호,매매거래시간의 변경,제8조,①,3,0,연초개장일의 경우
호,2,시장의 운영,1,시장의 구분 및 개폐,제8조제4호,매매거래시간의 변경,제8조,①,4,0,그 밖에 매매거래시간의 변경이 필요한 경우
항,2,시장의 운영,1,시장의 구분 및 개폐,제8조제②항,매매거래시간의 변경,제8조,②,0,0,"② 제1항제1호에서 회원시스템의 장애란 다음 각호의 어느 하나에 해당하는 것으로 확인된 경우를 말한다. <개정 2009. 2. 3., 2013. 12. 18., 2017. 8. 24.>"
호,2,시장의 운영,1,시장의 구분 및 개폐,제8조제1호,매매거래시간의 변경,제8조,②,1,0,"채무증권외의 경우에는 회원별 시스템장애(회원시스템을 통하여 모든 호가를 시장으로 전달할 수 없는 경우로서, 본점·지점 그 밖의 영업소중 일부영업소 또는 일부지역에 장애가 발생한 경우는 제외한다. 이하 같다)가 발생한 회원의 주식거래량(회원시스템의 장애가 발생한 날이 속하는 월의 전월의 말일을 기산일로 하여 소급한 1년간의 거래량을 기준으로 하며, 회원가입·탈퇴가 있는 경우에는 이를 감안하여 계산한다. 이하 이 항에서 같다)의 합계가 전체주식거래량의 75%이상인 경우. 다만, 회원별 시스템 장애가 발생한 회원의 주식거래량의 합계가 전체주식거래량의 75%에 미달하는 경우에도 거래소는 다음 각 목의 시장상황 등을 고려하여 필요하다고 인정하는 경우 제1항제1호에 따른 회원시스템의 장애로 볼 수 있다."
목,2,시장의 운영,1,시장의 구분 및 개폐,제8조제1호가목,매매거래시간의 변경,제8조,②,1,가,가. 코스닥시장에서 회원별 시스템 장애가 발생한 회원의 주식거래량의 합계가 코스닥시장 전체주식거래량의 75%이상인 경우
목,2,시장의 운영,1,시장의 구분 및 개폐,제8조제1호나목,매매거래시간의 변경,제8조,②,1,나,나. 회원별 시스템의 장애 발생으로 정상적인 시장운영이 어려운 경우
호,2,시장의 운영,1,시장의 구분 및 개폐,제8조제2호,매매거래시간의 변경,제8조,②,2,0,"채무증권의 경우에는 규정 제71조의3제2항 각 호의 매매거래별로 회원별 시스템장애가 발생한 회원의 거래량 합계가 전체 회원 거래량 합계의 75% 이상인 경우. 다만, 거래소가 각 회원별 시스템장애로 정상적인 시장운영이 어렵다고 판단하는 경우에는 제1항제1호의 전산장애로 볼 수 있다."
항,2,시장의 운영,1,시장의 구분 및 개폐,제8조제③항,매매거래시간의 변경,제8조,③,0,0,"③ 제1항제1호에 따른 매매거래시간의 변경은 장애복구시점으로부터 장애시간만큼 순연하는 것을 원칙으로 한다. 다만, 정규시장의 매매거래시간종료(이하 “장종료”라 한다)시점의 연장은 거래소가 필요하다고 인정하는 시간까지 할 수 있다. <개정 2009. 2. 3.>"
항,2,시장의 운영,1,시장의 구분 및 개폐,제8조제④항,매매거래시간의 변경,제8조,④,0,0,④ 제3항에 불구하고 채무증권의 경우에는 제1항에 따라 매매거래시간을 변경하는 경우에도 장종료시점은 변경하지 아니할 수 있다. <개정 2009. 2. 3.>
항,2,시장의 운영,1,시장의 구분 및 개폐,제8조제⑤항,매매거래시간의 변경,제8조,⑤,0,0,"⑤ 전산장애복구후 정규시장의 매매거래시간은 회원시스템 또는 거래소시스템 등의 가동상황, 호가상황 등을 고려하여 전산장애복구시간으로부터 일정시간이 경과한 이후로 변경할 수 있다."
항,2,시장의 운영,1,시장의 구분 및 개폐,제8조제⑥항,매매거래시간의 변경,제8조,⑥,0,0,"⑥ 규정 제6조에 따른 시장의 임시정지후 재개시점이 장종료 10분전 이후인 경우에는 재개후 매매거래시간을 10분이상으로 한다. 다만, 채무증권의 경우에는 그러하지 아니할 수 있다. <개정 2009. 2. 3.>"
항,2,시장의 운영,2,매매거래의 종류,제9조제①항,매매거래종류의 지정,제9조,①,0,0,"① 규정 제7조제1항제2호에서 “세칙으로 정하는 경우”란 제2항제1호의 결제일이 한국은행이 정하는 지급준비금적립마감일(휴장일인 경우에는 그 직전 매매거래일을 말한다. 이하 “지급준비금적립마감일”이라 한다)인 경우를 말한다. <개정 2011. 12. 30., 2024. 10. 29.>"
항,2,시장의 운영,2,매매거래의 종류,제9조제②항,매매거래종류의 지정,제9조,②,0,0,"② 규정 제7조제4항에 따라 채무증권의 매매거래의 종류는 다음 각 호와 같다. <개정 2009. 2. 3., 2011. 12. 30.>"
호,2,시장의 운영,2,매매거래의 종류,제9조제1호,매매거래종류의 지정,제9조,②,1,0,규정 제55조제3호에 따른 국채전문유통시장의 매매거래 : 익일결제거래
호,2,시장의 운영,2,매매거래의 종류,제9조제2호,매매거래종류의 지정,제9조,②,2,0,제1호외의 채무증권의 매매거래 : 당일결제거래
항,2,시장의 운영,2,매매거래의 종류,제9조제③항,매매거래종류의 지정,제9조,③,0,0,"③ 규정 제7조제4항의 규정에 의하여 규정 제39조제4항제1호 및 제2호의 규정에 의한 주권의 매매거래로서 매도호가와 매수호가가 단일회원의 호가(제12조제3항에 따라 복수로 회원번호를 부여받은 회원의 경우 회원번호가 같은 호가에 한한다. 이하 제52조제2항 및 제53조제2항에서 같다)이고 당해 회원이 호가를 하기 3일 전에 별지 제1호 서식에 의한 당일결제거래신청서를 거래소에 제출하여 거래소가 필요하다고 인정하는 매매거래는 당일결제거래로 지정한다. <개정 2006. 7. 7., 2009. 3. 19.>"
항,2,시장의 운영,2,매매거래의 종류,제9조제④항,매매거래종류의 지정,제9조,④,0,0,"④ 규정 제7조제4항에 따라 「증권시장 청산결제 업무규정」제22조에 따른 거래소의 매입인도에 따른 매매거래는 당일결제거래로 지정한다. <신설 2011. 12. 30.,개정 2025. 2. 27.>"
항,2,시장의 운영,2,매매거래의 종류,제9조의2제①항,회원시스템 접속 등에 관한 기준,제9조의2,①,0,0,① 규정 제8조의2제1항에서 “세칙이 정하는 사항”이란 다음 각 호를 말한다. <개정 2014. 2. 28.>
호,2,시장의 운영,2,매매거래의 종류,제9조의2제1호,회원시스템 접속 등에 관한 기준,제9조의2,①,1,0,회원과 거래소간 네트워크의 연결방법
호,2,시장의 운영,2,매매거래의 종류,제9조의2제2호,회원시스템 접속 등에 관한 기준,제9조의2,①,2,0,회원과 거래소간 통신회선 및 세션의 신청·배정방법
호,2,시장의 운영,2,매매거래의 종류,제9조의2제3호,회원시스템 접속 등에 관한 기준,제9조의2,①,3,0,규정 제82조제2항의 보안장치 요건
호,2,시장의 운영,2,매매거래의 종류,제9조의2제4호,회원시스템 접속 등에 관한 기준,제9조의2,①,4,0,회원의 세션 배정·운영 기준
호,2,시장의 운영,2,매매거래의 종류,제9조의2제5호,회원시스템 접속 등에 관한 기준,제9조의2,①,5,0,그 밖에 거래소가 시스템의 효율적·안정적 운영을 위하여 필요하다고 인정하는 사항
항,2,시장의 운영,2,매매거래의 종류,제9조의2제②항,회원시스템 접속 등에 관한 기준,제9조의2,②,0,0,"② 제1항에서 “통신회선”이란 회원과 거래소 간의 호가 및 매매계약체결내용 등을 송·수신하는 물리적 회선을 말하며, “세션”이란 회원과 거래소 간의 호가 및 매매계약체결내용 등을 전자적으로 송·수신하는 논리적 회선을 말한다. <개정 2014. 2. 28.> [본조신설 2011. 12. 28.]"
항,2,시장의 운영,3,호가,제9조의3제①항,다수계좌와 관련된 주문내용의 일괄호가,제9조의3,①,0,0,"① 규정 제9조제1항 단서에서 “세칙에서 정하는 경우”란 다음 각호의 어느 하나에 해당하는 경우를 말한다. <개정 2009. 2. 3., 2012. 9. 20., 2019. 9. 10., 2023. 11. 23., 2023. 12. 4.>"
호,2,시장의 운영,3,호가,제9조의3제1호,다수계좌와 관련된 주문내용의 일괄호가,제9조의3,①,1,0,투자일임업을 영위하는 회원이 「자본시장과 금융투자업에 관한 법률 시행령」(이하 “법시행령”이라 한다) 제99조제2항제4호에 따라 개별 투자일임재산을 효율적으로 운용하기 위하여 자기 명의의 계좌로 주문내용을 호가하는 경우. 이 경우 투자일임업무를 담당하는 자를 구분할 수 있어야 한다.
호,2,시장의 운영,3,호가,제9조의3제1의2호,다수계좌와 관련된 주문내용의 일괄호가,제9조의3,①,1의2,0,"신탁업을 영위하는 회원이 법시행령 제109조제1항제5호에 따라 개별 신탁재산(자기주식 취득 또는 처분을 위한 신탁재산은 제외한다)을 효율적으로 운용하기 위하여 자기 명의의 계좌로 주문내용을 호가하는 경우. 이 경우 신탁업무를 담당하는 자를 구분할 수 있어야 하고, 채무증권에 대하여 호가를 제출하려는 회원은 이를 사전에 거래소에 신고하여야 한다."
호,2,시장의 운영,3,호가,제9조의3제2호,다수계좌와 관련된 주문내용의 일괄호가,제9조의3,①,2,0,「금융투자업규정」에 따른 외국인투자자집단의 투자운용을 위하여 외국 금융투자업자·대표투자자 명의의 계좌 또는 투자중개업자 명의의 계좌로 주문내용을 호가하는 경우
호,2,시장의 운영,3,호가,제9조의3제3호,다수계좌와 관련된 주문내용의 일괄호가,제9조의3,①,3,0,그 밖에 관련법규에 의하여 투자중개업자 명의의 계좌 등으로 주문내용을 호가하는 것이 필요하다고 인정되는 경우
항,2,시장의 운영,3,호가,제9조의3제②항,다수계좌와 관련된 주문내용의 일괄호가,제9조의3,②,0,0,② 회원이 제1항에 따라 다수의 계좌와 관련된 주문내용을 호가하는 경우 별도의 계좌로 하여야 한다. <개정 2009. 2. 3.> [본조신설 2007. 8. 28.]
항,2,시장의 운영,3,호가,제10조제①항,호가의 종류,제10조,①,0,0,"① 규정 제9조제2항에 따라 회원이 증권의 종류별로 할 수 있는 호가의 종류는 다음 각 호와 같다. <개정 2005. 8. 26., 2009. 2. 3., 2009. 7. 16., 2010. 7. 29., 2014. 9. 2.,2025. 2. 27.>"
호,2,시장의 운영,3,호가,제10조제1호,호가의 종류,제10조,①,1,0,"주권(상장지수집합투자기구 투자회사 주권을 제외한다. 이하 같다), 외국주식예탁증권, 상장지수집합투자기구 집합투자증권 및 상장지수증권 : 지정가호가, 시장가호가, 조건부지정가호가, 최유리지정가호가, 최우선지정가호가, 경쟁대량매매호가, 중간가호가 및 스톱지정가호가 <개정 2025. 2. 27.>"
호,2,시장의 운영,3,호가,제10조제2호,호가의 종류,제10조,①,2,0,"신주인수권증서, 신주인수권증권, 주식워런트증권, 수익증권(상장지수집합투자기구 투자신탁 수익증권을 제외한다. 이하 같다) 및 채무증권 : 지정가호가"
항,2,시장의 운영,3,호가,제10조제②항,호가의 종류,제10조,②,0,0,② 규정 제9조제3항에 따라 제61조제2호부터 제4호까지의 소액채권중 매매거래일을 기준으로 발행월이 동일한 소액채권에 대한 매수호가는 종류별호가로 할 수 있다. <개정 2009. 2. 3.>
항,2,시장의 운영,3,호가,제11조제①항,호가접수시간,제11조,①,0,0,"① 규정 제10조제2항에 따라 호가접수시간은 다음 각 호와 같이 한다. <개정 2005. 5. 13., 2009. 3. 19., 2010. 7. 29., 2010. 12. 6., 2015. 5. 19., 2016. 6. 21., 2019. 4. 3.>"
호,2,시장의 운영,3,호가,제11조제1호,호가접수시간,제11조,①,1,0,"정규시장 : 정규시장의 매매거래시간개시(이하 “장개시”라 한다) 30분전부터 장종료시까지. 다만, 장중경쟁대량매매를 위한 호가의 경우는 장개시시부터 장종료 30분전까지로 한다."
호,2,시장의 운영,3,호가,제11조제2호,호가접수시간,제11조,①,2,0,시간외시장의 경우 다음 각 목의 구분에 따른 시간
목,2,시장의 운영,3,호가,제11조제2호가목,호가접수시간,제11조,①,2,가,"가. 장개시전 시간외시장 : 매매거래의 유형별로 다음의 구분에 따른 시간 (1) 시간외종가매매: 8시 30분부터 8시 40분까지 (2) 시간외대량매매, 시간외바스켓매매 및 시간외경쟁대량매매: 8시부터 9시까지 (3) 삭제 <2019. 4. 3.>"
목,2,시장의 운영,3,호가,제11조제2호나목,호가접수시간,제11조,①,2,나,나. 장종료후 시간외시장 : 매매거래의 유형별로 다음의 구분에 따른 시간 (1) 시간외종가매매 : 장종료시부터 16시까지 (2) 시간외단일가매매 : 16시부터 18시(최종가격을 결정하는 경우에는 당해 가격이 결정되는 시점)까지 (3) 시간외대량매매 및 시간외바스켓매매 : 15시 40분부터 18시까지
항,2,시장의 운영,3,호가,제11조제②항,호가접수시간,제11조,②,0,0,② 거래소는 다음 각호의 1에 해당하는 경우에는 제1항의 규정에 의한 호가접수시간을 변경할 수 있다.
호,2,시장의 운영,3,호가,제11조제1호,호가접수시간,제11조,②,1,0,제8조의 규정에 의하여 매매거래시간을 변경한 때
호,2,시장의 운영,3,호가,제11조제2호,호가접수시간,제11조,②,2,0,그 밖에 시장관리상 필요하다고 인정한 때
항,2,시장의 운영,3,호가,제12조제①항,호가의 입력내용,제12조,①,0,0,① 규정 제11조에 따라 회원은 다음 각 호의 호가내용을 거래소시스템에 입력하여야 한다.
호,2,시장의 운영,3,호가,제12조제1호,호가의 입력내용,제12조,①,1,0,"정규시장, 장개시전 시간외시장 또는 장종료후 시간외시장의 구분"
호,2,시장의 운영,3,호가,제12조제1의2호,호가의 입력내용,제12조,①,1의2,0,장중경쟁대량매매를 위한 호가인 경우 그 구분
호,2,시장의 운영,3,호가,제12조제2호,호가의 입력내용,제12조,①,2,0,시간외시장에서의 매매거래를 위한 호가인 경우 규정 제33조 각 호에 따른 매매거래유형의 구분
호,2,시장의 운영,3,호가,제12조제3호,호가의 입력내용,제12조,①,3,0,종목 또는 종류
호,2,시장의 운영,3,호가,제12조제4호,호가의 입력내용,제12조,①,4,0,수량
호,2,시장의 운영,3,호가,제12조제5호,호가의 입력내용,제12조,①,5,0,다음 각 목의 호가 종류
목,2,시장의 운영,3,호가,제12조제5호가목,호가의 입력내용,제12조,①,5,가,"가. 주권·외국주식예탁증권, 상장지수집합투자기구 집합투자증권 및 상장지수증권의 경우 : 지정가호가, 시장가호가, 조건부지정가호가, 최유리지정가호가, 최우선지정가호가, 경쟁대량매매호가, 중간가호가, 스톱지정가호가"
목,2,시장의 운영,3,호가,제12조제5호나목,호가의 입력내용,제12조,①,5,나,"나. 채무증권의 경우 : 지정가호가, 일방의 조성호가, 양방의 조성호가, 매매호가, 비지정매수호가"
목,2,시장의 운영,3,호가,제12조제5호다목,호가의 입력내용,제12조,①,5,다,다. 가목 및 나목 외의 증권의 경우 : 지정가호가
호,2,시장의 운영,3,호가,제12조제6호,호가의 입력내용,제12조,①,6,0,"가격. 다만, 시장가호가, 최유리지정가호가, 최우선지정가호가, 경쟁대량매매호가, 중간가호가, 시간외종가매매를 위한 호가 또는 기 제출한 호가를 취소하는 호가의 경우에는 그러하지 아니하다."
호,2,시장의 운영,3,호가,제12조제6의2호,호가의 입력내용,제12조,①,6의2,0,스톱지정가호가의 경우 스톱가격
호,2,시장의 운영,3,호가,제12조제7호,호가의 입력내용,제12조,①,7,0,매도 또는 매수의 구분
호,2,시장의 운영,3,호가,제12조제8호,호가의 입력내용,제12조,①,8,0,매도호가의 경우 다음 각 목의 구분
