구분,장번호,장명,절번호,절명,참조번호,조명,조,항,호,목,내용
호,1,총 칙,,,제10조제3호,상장예비심사 결과의 통지,제10조,②,3,0,"상장신청인의 수가 단기간에 급증하는 경우, 상장위원회의 심의가 연장되는 경우 또는 재무제표 확정을 위해 필요한 경우"
호,1,총 칙,,,제10조제4호,상장예비심사 결과의 통지,제10조,②,4,0,상장위원회의 심의일정 등을 고려할 때 상장예비심사 신청일부터 상장위원회 개최일까지 충분한 심사기간을 확보하기 어렵다고 거래소가 판단하는 경우. 이 경우 거래소는 15일 이내에서 통지를 연기할 수 있다. <개정 2025. 7. 9.>
호,1,총 칙,,,제10조제5호,상장예비심사 결과의 통지,제10조,②,5,0,신규상장일부터 1년 이내에 형식적 상장폐지 사유 또는 상장적격성 실질심사에 따른 상장폐지 사유가 발생한 외국기업이나 국내소재외국지주회사의 상장주선인이 해당 상장폐지 사유가 공시 등을 통하여 확인된 날부터 1년 이내에 다른 외국기업 또는 국내소재외국지주회사의 신규상장을 주선(상장예비심사 신청일을 기준으로 한다)하는 경우. 이 경우 거래소는 1개월 이내에서 통지를 연기할 수 있다.
항,1,총 칙,,,제10조제③항,상장예비심사 결과의 통지,제10조,③,0,0,③ 규정 제6조제6항에 따라 우선적으로 심사하는 수출우량기업과 K-OTC시장 등록법인 또는 지정법인은 다음 각 호와 같다. <개정 2022. 4. 29.>
호,1,총 칙,,,제10조제1호,상장예비심사 결과의 통지,제10조,③,1,0,수출우량기업: 최근 사업연도를 기준으로 수출액이 총 매출액의 100분의 50 이상인 벤처기업
호,1,총 칙,,,제10조제2호,상장예비심사 결과의 통지,제10조,③,2,0,K-OTC시장 등록법인 또는 지정법인: 제26조제5항 각 호의 요건을 충족하는 법인
항,1,총 칙,,,제10조제④항,상장예비심사 결과의 통지,제10조,④,0,0,"④ 규정 제6조제6항에 따라 거래소는 다음 각 호의 상장신청인을 각 호에서 정하는 범위 내에서 우선적으로 심사한다. 다만, 규정 제6조제4항에 따른 기간 이내에 심사결과를 통지할 수 있는 경우는 제외한다."
호,1,총 칙,,,제10조제1호,상장예비심사 결과의 통지,제10조,④,1,0,제3항제2호에 따른 K-OTC시장 등록법인 또는 지정법인: 다음 심사대상 법인의 100분의 10 이내
호,1,총 칙,,,제10조제2호,상장예비심사 결과의 통지,제10조,④,2,0,제7조에 따른 지방소재벤처기업 또는 제3항제1호에 따른 수출우량기업: 다음 심사대상 법인의 100분의 20 이내
항,1,총 칙,,,제11조제①항,전문평가기관 선정 및 전문평가 절차 등<개정 2023. 12. 28.>,제11조,①,0,0,① 거래소는 규정 제7조제1항에 따라 상장신청인의 기술성 등을 평가하기 위하여 전문성을 갖춘 전문평가기관을 선정하여야 한다.
항,1,총 칙,,,제11조제②항,전문평가기관 선정 및 전문평가 절차 등<개정 2023. 12. 28.>,제11조,②,0,0,② 다음 각 호의 어느 하나에 해당하는 기업은 거래소에 전문평가기관 지정을 신청하여 지정받은 전문평가기관으로부터 기술성 등에 대한 평가를 받아야 한다. <개정 2023. 12. 28.>
호,1,총 칙,,,제11조제1호,전문평가기관 선정 및 전문평가 절차 등<개정 2023. 12. 28.>,제11조,②,1,0,혁신기술기업(제28조제1항제2호 및 제67조제1항제2호에 해당하는 혁신기술기업은 제외한다)으로 상장하려는 기업. 이 경우 상장예비심사 신청일 전까지 전문평가기관의 평가를 받아야 한다.
호,1,총 칙,,,제11조제2호,전문평가기관 선정 및 전문평가 절차 등<개정 2023. 12. 28.>,제11조,②,2,0,그 밖에 거래소가 상장심사를 위하여 전문평가기관의 평가가 필요하다고 인정하는 기업
항,1,총 칙,,,제11조제③항,전문평가기관 선정 및 전문평가 절차 등<개정 2023. 12. 28.>,제11조,③,0,0,"③ 전문평가기관에 지급하여야 하는 수수료는 제2항제1호의 경우에는 해당 기업이 부담하고, 같은 항 제2호의 경우에는 거래소가 부담한다."
항,1,총 칙,,,제11조제④항,전문평가기관 선정 및 전문평가 절차 등<개정 2023. 12. 28.>,제11조,④,0,0,④ 제2항제1호에 따라 기술성 등에 대한 평가를 받은 기업은 평가결과를 통보받은 날부터 6개월 이내에 상장예비심사를 신청한 경우에만 해당 평가결과의 효력을 인정한다.
항,1,총 칙,,,제11조제⑤항,전문평가기관 선정 및 전문평가 절차 등<개정 2023. 12. 28.>,제11조,⑤,0,0,"⑤ 제1항부터 제4항까지의 규정 외에 전문평가기관의 선정 요건, 전문평가의 절차 및 평가등급 산정 등에 관하여 필요한 사항은 거래소가 따로 정한다."
항,1,총 칙,,,제12조제①항,전문가회의의 운영 등<개정 2023. 12. 28.>,제12조,①,0,0,"① 거래소는 규정 제7조제1항에 따라 상장신청인이 속한 산업의 기술 분석, 해당 분야에 대한 전문적·객관적 정보 및 검토의견 반영을 위하여 전문가회의를 구성하여 운영할 수 있다. <개정 2023. 12. 28.>"
항,1,총 칙,,,제12조제②항,전문가회의의 운영 등<개정 2023. 12. 28.>,제12조,②,0,0,② 거래소는 상장신청인의 기술성 또는 성장성 등의 자문을 위하여 필요하다고 인정하는 경우에는 전문가회의를 개최할 수 있다.
항,1,총 칙,,,제12조제③항,전문가회의의 운영 등<개정 2023. 12. 28.>,제12조,③,0,0,③ 제1항에 따른 전문가회의의 구성과 운영 등에 관하여 필요한 사항은 거래소가 따로 정한다. <개정 2023. 12. 28.>
항,1,총 칙,,,제13조제①항,상장예비심사 결과의 효력불인정,제13조,①,0,0,① 규정 제8조제1항제7호에서 “세칙으로 정하는 경우”란 다음 각 호의 어느 하나에 해당하는 경우를 말한다.
호,1,총 칙,,,제13조제1호,상장예비심사 결과의 효력불인정,제13조,①,1,0,"상장예비심사 신청일부터 상장일 전일까지 제3자 배정 방식으로 주식등을 발행하는 경우. 다만, 규정 제13조제5항에 따라 상장주선인의 투자의무를 위하여 증권을 취득하려는 경우는 제외한다."
호,1,총 칙,,,제13조제2호,상장예비심사 결과의 효력불인정,제13조,①,2,0,그 밖에 공익 실현과 투자자 보호를 위하여 거래소가 필요하다고 인정하는 경우
항,1,총 칙,,,제13조제②항,상장예비심사 결과의 효력불인정,제13조,②,0,0,"② 규정 제8조제4항에 따라 재심사를 신청하는 경우에는 별표 1에서 정하는 상장 유형별 신청서와 첨부서류를 제출하여야 한다. 다만, 상장예비심사를 신청한 때 제출한 서류와 내용이 동일한 경우에는 제출을 생략할 수 있다."
항,1,총 칙,,,제14조제①항,상장예비심사결과에 대한 이의신청 절차 등,제14조,①,0,0,① 규정 제10조제1항에 따라 상장예비심사결과에 대하여 이의신청을 하는 상장신청인은 상장주선인을 통하여 다음 각 호의 서류를 거래소에 제출하여야 한다.
호,1,총 칙,,,제14조제1호,상장예비심사결과에 대한 이의신청 절차 등,제14조,①,1,0,거래소의 결정에 대한 이의신청 사유서 및 증빙서류
호,1,총 칙,,,제14조제2호,상장예비심사결과에 대한 이의신청 절차 등,제14조,①,2,0,상장주선인의 소견서
호,1,총 칙,,,제14조제3호,상장예비심사결과에 대한 이의신청 절차 등,제14조,①,3,0,그 밖에 이의신청과 관련하여 거래소가 필요하다고 인정하는 서류
항,1,총 칙,,,제14조제②항,상장예비심사결과에 대한 이의신청 절차 등,제14조,②,0,0,② 거래소는 제1항에 따른 서류를 제출한 날부터 15일(영업일을 기준으로 한다. 이하 이 조에서 같다) 이내에 코스닥시장위원회(이하 “시장위원회”라 한다)를 개최하여야 한다. 이 경우 거래소는 해당 상장신청인의 대표자에게 의견을 진술할 수 있는 기회를 1회 이상 부여하여야 한다. <개정 2025. 7. 9.>
항,1,총 칙,,,제14조제③항,상장예비심사결과에 대한 이의신청 절차 등,제14조,③,0,0,③ 거래소는 제2항에 따른 시장위원회의 심의·의결일부터 3일 이내에 그 결과를 상장신청인에게 통지하여야 한다. 이 경우 상장신청인은 시장위원회의 결정에 대하여 다시 이의를 신청할 수 없다.
항,1,총 칙,,,제15조제①항,상장주선인의 의무이행 등,제15조,①,0,0,① 규정 제13조제1항에 따른 기업실사 과정에서 상장주선인은 상장신청인의 재무상황 등이 사실에 기초하여 진실하고 정확한 방법으로 기재되었음을 입증하는 확인서를 상장신청인의 대표이사 등으로부터 제출받아야 한다.
항,1,총 칙,,,제15조제②항,상장주선인의 의무이행 등,제15조,②,0,0,"② 규정 제13조제4항 본문에 따라 신규상장(보통주식 또는 외국주식등의 신규상장으로 한정한다), 우회상장 또는 합병상장을 주선한 상장주선인은 해당 코스닥시장 상장법인의 기업분석보고서를 상장일부터 3년 동안 반기별 1회 이상 거래소에 제출하고 자신의 인터넷 홈페이지에 게시하여야 한다. 다만, 상장일부터 상장일이 속한 반기의 말일까지의 기간이 2개월 미만인 경우에는 상장일이 속한 반기의 다음 반기의 초일부터 적용한다."
항,1,총 칙,,,제15조제③항,상장주선인의 의무이행 등,제15조,③,0,0,③ 거래소는 상장주선인이 제2항의 의무를 위반한 사실을 확인한 경우 거래소의 인터넷 홈페이지 등에 그 사실을 게시할 수 있다.
항,1,총 칙,,,제15조제④항,상장주선인의 의무이행 등,제15조,④,0,0,④ 규정 제13조제5항에 따라 상장주선인이 주식(외국주식예탁증권을 포함한다. 이하 이 항에서 같다)을 취득하는 경우에는 다음 각 호의 기준을 충족하여야 한다.
호,1,총 칙,,,제15조제1호,상장주선인의 의무이행 등,제15조,④,1,0,취득방법: 사모의 방법으로 발행된 주식을 취득할 것
호,1,총 칙,,,제15조제2호,상장주선인의 의무이행 등,제15조,④,2,0,취득시기: 상장예비심사 신청일부터 신규상장 신청일까지 해당 주식을 취득할 것
호,1,총 칙,,,제15조제3호,상장주선인의 의무이행 등,제15조,④,3,0,취득수량: 상장신청인과 체결한 인수계약에 따라 모집·매출한 주식의 일부를 취득하는 자가 없어서 나머지 수량을 상장주선인이 취득하는 경우에는 그 취득수량을 포함할 것
항,1,총 칙,,,제15조제⑤항,상장주선인의 의무이행 등,제15조,⑤,0,0,⑤ 규정 제13조제5항제1호나목 단서에서 “세칙으로 정하는 사유에 해당하는 경우”란 상장주선인이 상장예비심사 신청일을 기준으로 최근 3년 이내에 상장을 주선한 기술성장기업이 상장한 이후 2년 이내에 투자주의 환기종목 또는 관리종목으로 지정되거나 형식적 상장폐지사유 또는 상장적격성 실질심사에 따른 상장폐지 사유가 발생한 경우를 말한다. <신설 2023. 12. 28.>
항,1,총 칙,,,제15조제⑥항,상장주선인의 의무이행 등,제15조,⑥,0,0,"⑥ 규정 제13조제8항에 따라 상장주선인은 상장예비심사 승인을 통지받은 날부터 7일 이내에 거래소와 상장주선인의 인터넷 홈페이지 등에 사업모델 평가보고서를 게시하여야 한다. 다만, 사업모델 평가보고서에 해당 기업의 기밀 사항 등이 포함된 경우에는 거래소와 협의하여 그 내용을 제외할 수 있다. <개정 2023. 12. 28.>"
항,1,총 칙,,,제15조제⑦항,상장주선인의 의무이행 등,제15조,⑦,0,0,"⑦ 규정 제13조제9항에 따라 상장주선인은 상장예비심사 승인을 통지받은 날부터 7일 이내에 거래소와 상장주선인의 인터넷 홈페이지 등에 별지 제10호의2 서식의 기업 계속성 보고서를 게시하여야 한다. 이 경우 제6항 단서를 준용한다. <신설 2022. 4. 29., 2023. 12. 28.>"
항,1,총 칙,,,제16조제①항,외국기업의 감사인 자격,제16조,①,0,0,① 규정 제15조제1항제1호에서 “세칙으로 정하는 요건을 갖춘 자”란 다음 각 호의 요건을 모두 충족하는 자를 말한다.
호,1,총 칙,,,제16조제1호,외국기업의 감사인 자격,제16조,①,1,0,설립 후 5년 이상이 경과하였을 것
호,1,총 칙,,,제16조제2호,외국기업의 감사인 자격,제16조,①,2,0,소속된 공인회계사의 수가 50명 이상일 것
호,1,총 칙,,,제16조제3호,외국기업의 감사인 자격,제16조,①,3,0,최근 사업연도의 매출액이 100억원 이상일 것
호,1,총 칙,,,제16조제4호,외국기업의 감사인 자격,제16조,①,4,0,다음 각 목의 어느 하나를 갖출 것
목,1,총 칙,,,제16조제4호가목,외국기업의 감사인 자격,제16조,①,4,가,가. 「공인회계사법」제28조에 따른 손해배상준비금과 「주식회사 등의 외부감사에 관한 법률」(이하 “외부감사법”이라 한다) 제32조에 따른 손해배상공동기금을 합산한 금액이 20억원 이상일 것
목,1,총 칙,,,제16조제4호나목,외국기업의 감사인 자격,제16조,①,4,나,나. 「주식회사 등의 외부감사에 관한 법률 시행령」(이하 “외부감사법 시행령”이라 한다) 제38조제1항에 따른 손해배상책임보험에 가입하였을 것
호,1,총 칙,,,제16조제5호,외국기업의 감사인 자격,제16조,①,5,0,「자본시장과 금융투자업에 관한 법률」(이하 “법”이라 한다) 제169조제3항에 따른 외국회계감사인(이하 이 조에서 “외국회계감사인”이라 한다) 중 다음 각 목을 모두 충족하는 외국회계감사인과 감사품질 관리계약을 체결하고 있을 것
목,1,총 칙,,,제16조제5호가목,외국기업의 감사인 자격,제16조,①,5,가,가. 회원사가 30개국 이상에 분포되어 있을 것
목,1,총 칙,,,제16조제5호나목,외국기업의 감사인 자격,제16조,①,5,나,"나. 회원사에 소속된 공인회계사 수가 2,000명 이상일 것"
호,1,총 칙,,,제16조제6호,외국기업의 감사인 자격,제16조,①,6,0,최근 3년 동안 증권선물위원회로부터 등록취소 건의나 업무의 전부 또는 일부의 정지 조치를 받은 사실이 없을 것
호,1,총 칙,,,제16조제7호,외국기업의 감사인 자격,제16조,①,7,0,외부감사법 제9조의2에 따라 주권상장법인 감사인으로 등록되어 있을 것 <신설 2025. 11. 24.>
항,1,총 칙,,,제16조제②항,외국기업의 감사인 자격,제16조,②,0,0,② 규정 제15조제1항제2호에서 “세칙으로 정하는 요건을 갖춘 자”란 다음 각 호의 어느 하나에 해당하는 자를 말한다.
호,1,총 칙,,,제16조제1호,외국기업의 감사인 자격,제16조,②,1,0,상장신청인이 해외증권시장 상장법인이 아닌 경우: 다음 각 목의 요건을 모두 충족하는 자
목,1,총 칙,,,제16조제1호가목,외국기업의 감사인 자격,제16조,②,1,가,가. 제1항제1호부터 제3호까지의 요건을 모두 충족할 것
목,1,총 칙,,,제16조제1호나목,외국기업의 감사인 자격,제16조,②,1,나,"나. 다음의 요건을 모두 충족하거나, 다음의 요건을 모두 충족하는 외국회계감사인과 감사품질 관리계약을 체결하고 있을 것 1) 회원사가 100개국 이상에 분포되어 있을 것 2) 회원사에 소속된 공인회계사 수가 10만명 이상일 것"
호,1,총 칙,,,제16조제2호,외국기업의 감사인 자격,제16조,②,2,0,상장신청인이 해외증권시장 상장법인인 경우: 다음 각 목의 요건을 모두 충족하는 자
목,1,총 칙,,,제16조제2호가목,외국기업의 감사인 자격,제16조,②,2,가,가. 제1항제1호부터 제3호까지의 요건을 모두 충족할 것
목,1,총 칙,,,제16조제2호나목,외국기업의 감사인 자격,제16조,②,2,나,"나. 다음의 요건을 모두 충족하거나, 다음의 요건을 모두 충족하는 외국회계감사인과 감사품질 관리계약을 체결하고 있을 것 1) 회원사가 30개국 이상에 분포되어 있을 것 2) 회원사에 소속된 공인회계사 수가 2,000명 이상일 것"
항,1,총 칙,,,제16조제③항,외국기업의 감사인 자격,제16조,③,0,0,③ 규정 제15조제2항제1호에서 “세칙으로 정하는 요건을 갖춘 자”란 다음 각 호를 모두 충족하는 자를 말한다.
호,1,총 칙,,,제16조제1호,외국기업의 감사인 자격,제16조,③,1,0,제1항 각 호(제5호는 제외한다)의 요건을 모두 충족할 것 <개정 2025. 11. 24.>
호,1,총 칙,,,제16조제2호,외국기업의 감사인 자격,제16조,③,2,0,다음의 요건을 모두 충족하는 외국회계감사인과 감사품질 관리계약을 체결하고 있을 것
목,1,총 칙,,,제16조제2호가목,외국기업의 감사인 자격,제16조,③,2,가,가. 회원사가 100개국 이상에 분포되어 있을 것
목,1,총 칙,,,제16조제2호나목,외국기업의 감사인 자격,제16조,③,2,나,나. 회원사에 소속된 공인회계사 수가 10만명 이상일 것
항,1,총 칙,,,제16조제④항,외국기업의 감사인 자격,제16조,④,0,0,④ 규정 제15조제2항제2호에서 “세칙으로 정하는 요건을 갖춘 자”란 제2항제1호 가목 및 나목의 요건을 모두 충족하는 자를 말한다.
항,1,총 칙,,,제17조제①항,의무보유의 예외 등,제17조,①,0,0,① 규정 제16조제1항제2호에서 “세칙으로 정하는 경우”란 다음 각 호의 어느 하나에 해당하는 인수·합병 등을 말한다. <개정 2022. 12. 9.>
호,1,총 칙,,,제17조제1호,의무보유의 예외 등,제17조,①,1,0,"기술 향상, 품질 개선, 원가 절감 및 능률 증진을 위한 경우"
호,1,총 칙,,,제17조제2호,의무보유의 예외 등,제17조,①,2,0,연구 및 기술 개발을 위한 투자금액이 과다하거나 위험분산을 위하여 필요한 경우
호,1,총 칙,,,제17조제3호,의무보유의 예외 등,제17조,①,3,0,전문 경영인의 영입 등 지배구조의 투명성을 확보하기 위한 경우
호,1,총 칙,,,제17조제4호,의무보유의 예외 등,제17조,①,4,0,거래 조건의 합리화를 위한 경우
호,1,총 칙,,,제17조제5호,의무보유의 예외 등,제17조,①,5,0,그 밖에 기업의 인수나 합병 등으로 인한 기대효과가 최대주주등의 지분 매각을 금지하는 효과보다 크다고 거래소가 인정하는 경우
항,1,총 칙,,,제17조제②항,의무보유의 예외 등,제17조,②,0,0,② 거래소는 제1항 각 호에 따른 사유의 해당 여부를 심사하는 경우 법시행령 제176조의5제8항에 따른 외부평가기관의 경영 진단에 관한 소견서 등을 반영하여야 한다.
항,1,총 칙,,,제17조제③항,의무보유의 예외 등,제17조,③,0,0,③ 거래소는 규정 제16조제1항제1호·제2호에 따라 최대주주등에 대한 의무보유의 예외를 인정하는 경우 그 내용을 시장안내 사항으로 공시하여야 한다. <개정 2022. 12. 9.>
항,1,총 칙,,,제17조제④항,의무보유의 예외 등,제17조,④,0,0,④ 규정 제16조제1항제3호에서 “그 밖에 의무보유의 예외를 인정할 필요가 있다고 세칙으로 정하는 경우”란 상장신청인이 코스닥시장 상장법인 또는 유가증권시장 주권상장법인의 물적분할로 설립된 경우로서 상장신청인의 모회사(「상법」 제342조의2제1항에 따른 모회사를 말한다. 이하 이 항에서 같다) 주주 보호 방안 등에 따라 모회사의 주주가 주식등을 취득하는 것으로 거래소가 인정하는 경우를 말한다. <신설 2022. 12. 9.>
항,1,총 칙,,,제17조제⑤항,의무보유의 예외 등,제17조,⑤,0,0,"⑤ 규정 제16조제2항에서 “세칙으로 정하는 경우”란 다음 각 호의 어느 하나에 해당하는 경우를 말한다. 다만, 「주식·사채 등의 전자등록에 관한 법률」에 따라 전자등록된 주식등에 대하여 제1호부터 제4호까지의 규정에서 정하는 사유가 발생한 경우에는 거래소의 승인을 받지 않을 수 있다."
호,1,총 칙,,,제17조제1호,의무보유의 예외 등,제17조,⑤,1,0,액면분할 또는 액면병합에 따라 신주로 교환하기 위한 경우
호,1,총 칙,,,제17조제2호,의무보유의 예외 등,제17조,⑤,2,0,"회사의 합병, 분할, 분할합병에 따라 합병신주 등으로 교환하기 위한 경우"
호,1,총 칙,,,제17조제3호,의무보유의 예외 등,제17조,⑤,3,0,"전환주식, 전환사채, 상환주식 또는 신주인수권부사채(신주인수권을 표시하는 증서를 포함한다)의 권리행사를 위한 경우"
호,1,총 칙,,,제17조제4호,의무보유의 예외 등,제17조,⑤,4,0,"전환주식, 전환사채, 상환주식 또는 신주인수권부사채의 상환을 위한 경우"
호,1,총 칙,,,제17조제5호,의무보유의 예외 등,제17조,⑤,5,0,다음 각 목의 어느 하나에 따른 목적으로 「법인세법 시행령」 제61조제2항제1호부터 제11호까지의 금융기관 또는 법 제9조제17항제3호의 증권금융회사에 대하여 질권을 설정하기 위한 경우
